"unique_id","meeting_id","meet_date","pub_date","quarter","wordcount","sentiment"
"FEDp_8012","FEDm_214","2019-09-17","2019-10-09","2019-07-01",59,0.0317460317460317
"FEDp_8013","FEDm_214","2019-09-17","2019-10-09","2019-07-01",73,-0.024390243902439
"FEDp_8014","FEDm_214","2019-09-17","2019-10-09","2019-07-01",41,-0.0652173913043478
"FEDp_8015","FEDm_214","2019-09-17","2019-10-09","2019-07-01",100,-0.087378640776699
"FEDp_8016","FEDm_215","2019-10-28","2020-11-20","2019-10-01",44,0.0425531914893617
"FEDp_8017","FEDm_215","2019-10-28","2020-11-20","2019-10-01",125,-0.0714285714285714
"FEDp_8018","FEDm_215","2019-10-28","2020-11-20","2019-10-01",96,0
"FEDp_8019","FEDm_215","2019-10-28","2020-11-20","2019-10-01",72,0.04
"FEDp_8020","FEDm_215","2019-10-28","2020-11-20","2019-10-01",52,0.0188679245283019
"FEDp_8021","FEDm_215","2019-10-28","2020-11-20","2019-10-01",84,-0.0240963855421687
"FEDp_8022","FEDm_215","2019-10-28","2020-11-20","2019-10-01",53,-0.087719298245614
"FEDp_8023","FEDm_215","2019-10-28","2020-11-20","2019-10-01",54,-0.037037037037037
"FEDp_8024","FEDm_215","2019-10-28","2020-11-20","2019-10-01",49,-0.0192307692307692
"FEDp_8025","FEDm_215","2019-10-28","2020-11-20","2019-10-01",61,-0.0655737704918033
"FEDp_8026","FEDm_215","2019-10-28","2020-11-20","2019-10-01",53,0.0188679245283019
"FEDp_8027","FEDm_215","2019-10-28","2020-11-20","2019-10-01",80,-0.0588235294117647
"FEDp_8028","FEDm_215","2019-10-28","2020-11-20","2019-10-01",43,-0.0487804878048781
"FEDp_8029","FEDm_215","2019-10-28","2020-11-20","2019-10-01",33,-0.0606060606060606
"FEDp_8030","FEDm_215","2019-10-28","2020-11-20","2019-10-01",114,-0.0241935483870968
"FEDp_8031","FEDm_215","2019-10-28","2020-11-20","2019-10-01",55,-0.0350877192982456
"FEDp_8032","FEDm_215","2019-10-28","2020-11-20","2019-10-01",27,0
"FEDp_8033","FEDm_215","2019-10-28","2020-11-20","2019-10-01",88,-0.010752688172043
"FEDp_8034","FEDm_215","2019-10-28","2020-11-20","2019-10-01",55,0.0178571428571429
"FEDp_8035","FEDm_215","2019-10-28","2020-11-20","2019-10-01",62,-0.0151515151515152
"FEDp_8036","FEDm_215","2019-10-28","2020-11-20","2019-10-01",57,-0.0161290322580645
"FEDp_8037","FEDm_215","2019-10-28","2020-11-20","2019-10-01",128,-0.0465116279069767
"FEDp_8038","FEDm_215","2019-10-28","2020-11-20","2019-10-01",105,-0.0272727272727273
"FEDp_8039","FEDm_215","2019-10-28","2020-11-20","2019-10-01",53,-0.0188679245283019
"FEDp_8040","FEDm_215","2019-10-28","2020-11-20","2019-10-01",77,-0.024390243902439
"FEDp_8041","FEDm_215","2019-10-28","2020-11-20","2019-10-01",61,0.015625
"FEDp_8042","FEDm_215","2019-10-28","2020-11-20","2019-10-01",54,-0.0172413793103448
"FEDp_8043","FEDm_215","2019-10-28","2020-11-20","2019-10-01",89,0.0666666666666667
"FEDp_8044","FEDm_215","2019-10-28","2020-11-20","2019-10-01",66,-0.0434782608695652
"FEDp_8045","FEDm_215","2019-10-28","2020-11-20","2019-10-01",84,-0.0714285714285714
"FEDp_8046","FEDm_215","2019-10-28","2020-11-20","2019-10-01",122,-0.00775193798449612
"FEDp_8047","FEDm_215","2019-10-28","2020-11-20","2019-10-01",116,-0.027027027027027
"FEDp_8048","FEDm_215","2019-10-28","2020-11-20","2019-10-01",86,-0.113636363636364
"FEDp_8049","FEDm_215","2019-10-28","2020-11-20","2019-10-01",96,-0.0392156862745098
"FEDp_8050","FEDm_215","2019-10-28","2020-11-20","2019-10-01",62,-0.0441176470588235
"FEDp_8051","FEDm_215","2019-10-28","2020-11-20","2019-10-01",85,-0.0340909090909091
"FEDp_8052","FEDm_215","2019-10-28","2020-11-20","2019-10-01",72,-0.012987012987013
"FEDp_8053","FEDm_215","2019-10-28","2020-11-20","2019-10-01",90,-0.142857142857143
"FEDp_8054","FEDm_215","2019-10-28","2020-11-20","2019-10-01",79,-0.0740740740740741
"FEDp_8055","FEDm_215","2019-10-28","2020-11-20","2019-10-01",86,0.0217391304347826
"FEDp_8056","FEDm_215","2019-10-28","2020-11-20","2019-10-01",75,0.0253164556962025
"FEDp_8057","FEDm_215","2019-10-28","2020-11-20","2019-10-01",78,-0.0120481927710843
"FEDp_8058","FEDm_215","2019-10-28","2020-11-20","2019-10-01",45,-0.0212765957446809
"FEDp_8059","FEDm_215","2019-10-28","2020-11-20","2019-10-01",70,-0.0273972602739726
"FEDp_8060","FEDm_215","2019-10-28","2020-11-20","2019-10-01",22,0.0454545454545455
"FEDp_8061","FEDm_215","2019-10-28","2020-11-20","2019-10-01",119,-0.016
"FEDp_8062","FEDm_215","2019-10-28","2020-11-20","2019-10-01",69,-0.0588235294117647
"FEDp_8063","FEDm_215","2019-10-28","2020-11-20","2019-10-01",20,0
"FEDp_8064","FEDm_215","2019-10-28","2020-11-20","2019-10-01",60,0.03125
"FEDp_8065","FEDm_215","2019-10-28","2020-11-20","2019-10-01",62,-0.0144927536231884
"FEDp_8066","FEDm_215","2019-10-28","2020-11-20","2019-10-01",41,-0.0652173913043478
"FEDp_8067","FEDm_215","2019-10-28","2020-11-20","2019-10-01",68,-0.0571428571428571
"FEDp_8068","FEDm_216","2019-12-10","2020-01-03","2019-10-01",44,0.0425531914893617
"FEDp_8069","FEDm_216","2019-12-10","2020-01-03","2019-10-01",161,-0.0446927374301676
"FEDp_8070","FEDm_216","2019-12-10","2020-01-03","2019-10-01",105,0
"FEDp_8071","FEDm_216","2019-12-10","2020-01-03","2019-10-01",63,0.0144927536231884
"FEDp_8072","FEDm_216","2019-12-10","2020-01-03","2019-10-01",50,0.0192307692307692
"FEDp_8073","FEDm_216","2019-12-10","2020-01-03","2019-10-01",86,-0.0232558139534884
"FEDp_8074","FEDm_216","2019-12-10","2020-01-03","2019-10-01",55,-0.0677966101694915
"FEDp_8075","FEDm_216","2019-12-10","2020-01-03","2019-10-01",38,-0.0238095238095238
"FEDp_8076","FEDm_216","2019-12-10","2020-01-03","2019-10-01",48,-0.0204081632653061
"FEDp_8077","FEDm_216","2019-12-10","2020-01-03","2019-10-01",55,-0.0689655172413793
"FEDp_8078","FEDm_216","2019-12-10","2020-01-03","2019-10-01",41,0
"FEDp_8079","FEDm_216","2019-12-10","2020-01-03","2019-10-01",55,-0.0338983050847458
"FEDp_8080","FEDm_216","2019-12-10","2020-01-03","2019-10-01",29,0
"FEDp_8081","FEDm_216","2019-12-10","2020-01-03","2019-10-01",37,-0.0294117647058824
"FEDp_8082","FEDm_216","2019-12-10","2020-01-03","2019-10-01",58,0.0307692307692308
"FEDp_8083","FEDm_216","2019-12-10","2020-01-03","2019-10-01",51,-0.0545454545454545
"FEDp_8084","FEDm_216","2019-12-10","2020-01-03","2019-10-01",62,-0.0289855072463768
"FEDp_8085","FEDm_216","2019-12-10","2020-01-03","2019-10-01",46,0
"FEDp_8086","FEDm_216","2019-12-10","2020-01-03","2019-10-01",29,-0.03125
"FEDp_8087","FEDm_216","2019-12-10","2020-01-03","2019-10-01",51,0.0188679245283019
"FEDp_8088","FEDm_216","2019-12-10","2020-01-03","2019-10-01",111,-0.0258620689655172
"FEDp_8089","FEDm_216","2019-12-10","2020-01-03","2019-10-01",68,-0.0298507462686567
"FEDp_8090","FEDm_216","2019-12-10","2020-01-03","2019-10-01",87,-0.032258064516129
"FEDp_8091","FEDm_216","2019-12-10","2020-01-03","2019-10-01",57,-0.0491803278688525
"FEDp_8092","FEDm_216","2019-12-10","2020-01-03","2019-10-01",56,0.0172413793103448
"FEDp_8093","FEDm_216","2019-12-10","2020-01-03","2019-10-01",47,-0.06
"FEDp_8094","FEDm_216","2019-12-10","2020-01-03","2019-10-01",65,0.0909090909090909
"FEDp_8095","FEDm_216","2019-12-10","2020-01-03","2019-10-01",66,-0.0588235294117647
"FEDp_8096","FEDm_216","2019-12-10","2020-01-03","2019-10-01",59,-0.0847457627118644
"FEDp_8097","FEDm_216","2019-12-10","2020-01-03","2019-10-01",144,-0.0132450331125828
"FEDp_8098","FEDm_216","2019-12-10","2020-01-03","2019-10-01",101,-0.06
"FEDp_8099","FEDm_216","2019-12-10","2020-01-03","2019-10-01",88,-0.0326086956521739
"FEDp_8100","FEDm_216","2019-12-10","2020-01-03","2019-10-01",64,-0.0149253731343284
"FEDp_8101","FEDm_216","2019-12-10","2020-01-03","2019-10-01",77,-0.0128205128205128
"FEDp_8102","FEDm_216","2019-12-10","2020-01-03","2019-10-01",49,-0.12
"FEDp_8103","FEDm_216","2019-12-10","2020-01-03","2019-10-01",34,0
"FEDp_8104","FEDm_216","2019-12-10","2020-01-03","2019-10-01",67,0.0285714285714286
"FEDp_8105","FEDm_216","2019-12-10","2020-01-03","2019-10-01",28,0
"FEDp_8106","FEDm_216","2019-12-10","2020-01-03","2019-10-01",45,-0.0208333333333333
"FEDp_8107","FEDm_216","2019-12-10","2020-01-03","2019-10-01",105,-0.0467289719626168
"FEDp_8108","FEDm_216","2019-12-10","2020-01-03","2019-10-01",22,0.0454545454545455
"FEDp_8109","FEDm_216","2019-12-10","2020-01-03","2019-10-01",117,-0.016260162601626
"FEDp_8110","FEDm_216","2019-12-10","2020-01-03","2019-10-01",69,-0.0588235294117647
"FEDp_8111","FEDm_216","2019-12-10","2020-01-03","2019-10-01",20,0
"FEDp_8112","FEDm_216","2019-12-10","2020-01-03","2019-10-01",60,0.03125
"FEDp_8113","FEDm_216","2019-12-10","2020-01-03","2019-10-01",58,0
"FEDp_8114","FEDm_216","2019-12-10","2020-01-03","2019-10-01",41,-0.0652173913043478
"FEDp_8115","FEDm_217","2020-01-28","2020-02-19","2020-01-01",44,0.0425531914893617
"FEDp_8116","FEDm_217","2020-01-28","2020-02-19","2020-01-01",115,-0.0546875
"FEDp_8117","FEDm_217","2020-01-28","2020-02-19","2020-01-01",103,0
"FEDp_8118","FEDm_217","2020-01-28","2020-02-19","2020-01-01",62,0
"FEDp_8119","FEDm_217","2020-01-28","2020-02-19","2020-01-01",49,-0.0377358490566038
"FEDp_8120","FEDm_217","2020-01-28","2020-02-19","2020-01-01",98,-0.0102040816326531
"FEDp_8121","FEDm_217","2020-01-28","2020-02-19","2020-01-01",55,-0.0175438596491228
"FEDp_8122","FEDm_217","2020-01-28","2020-02-19","2020-01-01",41,0
"FEDp_8123","FEDm_217","2020-01-28","2020-02-19","2020-01-01",26,0.0384615384615385
"FEDp_8124","FEDm_217","2020-01-28","2020-02-19","2020-01-01",88,-0.0777777777777778
"FEDp_8125","FEDm_217","2020-01-28","2020-02-19","2020-01-01",91,-0.043010752688172
"FEDp_8126","FEDm_217","2020-01-28","2020-02-19","2020-01-01",59,-0.0161290322580645
"FEDp_8127","FEDm_217","2020-01-28","2020-02-19","2020-01-01",35,-0.0285714285714286
"FEDp_8128","FEDm_217","2020-01-28","2020-02-19","2020-01-01",71,-0.0138888888888889
"FEDp_8129","FEDm_217","2020-01-28","2020-02-19","2020-01-01",51,0
"FEDp_8130","FEDm_217","2020-01-28","2020-02-19","2020-01-01",63,-0.0476190476190476
"FEDp_8131","FEDm_217","2020-01-28","2020-02-19","2020-01-01",39,0.024390243902439
"FEDp_8132","FEDm_217","2020-01-28","2020-02-19","2020-01-01",114,-0.025
"FEDp_8133","FEDm_217","2020-01-28","2020-02-19","2020-01-01",46,0
"FEDp_8134","FEDm_217","2020-01-28","2020-02-19","2020-01-01",30,0.0333333333333333
"FEDp_8135","FEDm_217","2020-01-28","2020-02-19","2020-01-01",47,-0.0612244897959184
"FEDp_8136","FEDm_217","2020-01-28","2020-02-19","2020-01-01",109,-0.0707964601769911
"FEDp_8137","FEDm_217","2020-01-28","2020-02-19","2020-01-01",101,-0.00943396226415094
"FEDp_8138","FEDm_217","2020-01-28","2020-02-19","2020-01-01",39,-0.0256410256410256
"FEDp_8139","FEDm_217","2020-01-28","2020-02-19","2020-01-01",90,-0.0416666666666667
"FEDp_8140","FEDm_217","2020-01-28","2020-02-19","2020-01-01",61,0
"FEDp_8141","FEDm_217","2020-01-28","2020-02-19","2020-01-01",48,-0.0196078431372549
"FEDp_8142","FEDm_217","2020-01-28","2020-02-19","2020-01-01",63,0.0454545454545455
"FEDp_8143","FEDm_217","2020-01-28","2020-02-19","2020-01-01",107,0.0462962962962963
"FEDp_8144","FEDm_217","2020-01-28","2020-02-19","2020-01-01",35,-0.0555555555555556
"FEDp_8145","FEDm_217","2020-01-28","2020-02-19","2020-01-01",135,-0.0141843971631206
"FEDp_8146","FEDm_217","2020-01-28","2020-02-19","2020-01-01",108,-0.0275229357798165
"FEDp_8147","FEDm_217","2020-01-28","2020-02-19","2020-01-01",105,-0.0185185185185185
"FEDp_8148","FEDm_217","2020-01-28","2020-02-19","2020-01-01",121,-0.094488188976378
"FEDp_8149","FEDm_217","2020-01-28","2020-02-19","2020-01-01",67,0
"FEDp_8150","FEDm_217","2020-01-28","2020-02-19","2020-01-01",48,0.0392156862745098
"FEDp_8151","FEDm_217","2020-01-28","2020-02-19","2020-01-01",112,-0.0740740740740741
"FEDp_8152","FEDm_217","2020-01-28","2020-02-19","2020-01-01",175,0.0165745856353591
"FEDp_8153","FEDm_217","2020-01-28","2020-02-19","2020-01-01",67,0.0142857142857143
"FEDp_8154","FEDm_217","2020-01-28","2020-02-19","2020-01-01",28,0
"FEDp_8155","FEDm_217","2020-01-28","2020-02-19","2020-01-01",45,-0.0208333333333333
"FEDp_8156","FEDm_217","2020-01-28","2020-02-19","2020-01-01",61,0
"FEDp_8157","FEDm_217","2020-01-28","2020-02-19","2020-01-01",22,0.0454545454545455
"FEDp_8158","FEDm_217","2020-01-28","2020-02-19","2020-01-01",117,-0.016260162601626
"FEDp_8159","FEDm_217","2020-01-28","2020-02-19","2020-01-01",69,-0.0588235294117647
"FEDp_8160","FEDm_217","2020-01-28","2020-02-19","2020-01-01",20,0
"FEDp_8161","FEDm_217","2020-01-28","2020-02-19","2020-01-01",60,0.015625
"FEDp_8162","FEDm_217","2020-01-28","2020-02-19","2020-01-01",58,0
"FEDp_8163","FEDm_217","2020-01-28","2020-02-19","2020-01-01",41,-0.0652173913043478
"FEDp_8164","FEDm_218","2020-03-15","2020-04-08","2020-01-01",70,0
"FEDp_8165","FEDm_218","2020-03-15","2020-04-08","2020-01-01",83,-0.0786516853932584
"FEDp_8166","FEDm_218","2020-03-15","2020-04-08","2020-01-01",109,0.00900900900900901
"FEDp_8167","FEDm_218","2020-03-15","2020-04-08","2020-01-01",46,-0.0192307692307692
"FEDp_8168","FEDm_218","2020-03-15","2020-04-08","2020-01-01",24,0
"FEDp_8169","FEDm_218","2020-03-15","2020-04-08","2020-01-01",57,-0.0169491525423729
"FEDp_8170","FEDm_218","2020-03-15","2020-04-08","2020-01-01",45,-0.0208333333333333
"FEDp_8171","FEDm_218","2020-03-15","2020-04-08","2020-01-01",28,0.0606060606060606
"FEDp_8172","FEDm_218","2020-03-15","2020-04-08","2020-01-01",49,-0.08
"FEDp_8173","FEDm_218","2020-03-15","2020-04-08","2020-01-01",98,-0.0363636363636364
"FEDp_8174","FEDm_218","2020-03-15","2020-04-08","2020-01-01",91,-0.127659574468085
"FEDp_8175","FEDm_218","2020-03-15","2020-04-08","2020-01-01",47,-0.0392156862745098
"FEDp_8176","FEDm_218","2020-03-15","2020-04-08","2020-01-01",46,-0.0666666666666667
"FEDp_8177","FEDm_218","2020-03-15","2020-04-08","2020-01-01",47,-0.113207547169811
"FEDp_8178","FEDm_218","2020-03-15","2020-04-08","2020-01-01",62,-0.11864406779661
"FEDp_8179","FEDm_218","2020-03-15","2020-04-08","2020-01-01",59,-0.0461538461538462
"FEDp_8180","FEDm_218","2020-03-15","2020-04-08","2020-01-01",72,-0.0958904109589041
"FEDp_8181","FEDm_218","2020-03-15","2020-04-08","2020-01-01",76,-0.0649350649350649
"FEDp_8182","FEDm_218","2020-03-15","2020-04-08","2020-01-01",141,-0.137931034482759
"FEDp_8183","FEDm_218","2020-03-15","2020-04-08","2020-01-01",33,-0.027027027027027
"FEDp_8184","FEDm_218","2020-03-15","2020-04-08","2020-01-01",44,-0.111111111111111
"FEDp_8185","FEDm_218","2020-03-15","2020-04-08","2020-01-01",39,-0.0952380952380952
"FEDp_8186","FEDm_218","2020-03-15","2020-04-08","2020-01-01",72,-0.0897435897435897
"FEDp_8187","FEDm_218","2020-03-15","2020-04-08","2020-01-01",106,-0.0789473684210526
"FEDp_8188","FEDm_218","2020-03-15","2020-04-08","2020-01-01",52,-0.0740740740740741
"FEDp_8189","FEDm_218","2020-03-15","2020-04-08","2020-01-01",81,-0.0232558139534884
"FEDp_8190","FEDm_218","2020-03-15","2020-04-08","2020-01-01",52,-0.0545454545454545
"FEDp_8191","FEDm_218","2020-03-15","2020-04-08","2020-01-01",127,-0.0542635658914729
"FEDp_8192","FEDm_218","2020-03-15","2020-04-08","2020-01-01",186,-0.0842105263157895
"FEDp_8193","FEDm_218","2020-03-15","2020-04-08","2020-01-01",37,-0.0256410256410256
"FEDp_8194","FEDm_218","2020-03-15","2020-04-08","2020-01-01",93,-0.0526315789473684
"FEDp_8195","FEDm_218","2020-03-15","2020-04-08","2020-01-01",69,-0.104477611940299
"FEDp_8196","FEDm_218","2020-03-15","2020-04-08","2020-01-01",155,-0.0745341614906832
"FEDp_8197","FEDm_218","2020-03-15","2020-04-08","2020-01-01",108,-0.121739130434783
"FEDp_8198","FEDm_218","2020-03-15","2020-04-08","2020-01-01",99,-0.00980392156862745
"FEDp_8199","FEDm_218","2020-03-15","2020-04-08","2020-01-01",77,0
"FEDp_8200","FEDm_218","2020-03-15","2020-04-08","2020-01-01",118,-0.00833333333333333
"FEDp_8201","FEDm_218","2020-03-15","2020-04-08","2020-01-01",108,-0.0530973451327434
"FEDp_8202","FEDm_218","2020-03-15","2020-04-08","2020-01-01",15,0.0666666666666667
"FEDp_8203","FEDm_218","2020-03-15","2020-04-08","2020-01-01",146,-0.00675675675675676
"FEDp_8204","FEDm_218","2020-03-15","2020-04-08","2020-01-01",104,-0.00900900900900901
"FEDp_8205","FEDm_218","2020-03-15","2020-04-08","2020-01-01",79,-0.0617283950617284
"FEDp_8206","FEDm_218","2020-03-15","2020-04-08","2020-01-01",87,0.0425531914893617
"FEDp_8207","FEDm_218","2020-03-15","2020-04-08","2020-01-01",70,0
"FEDp_8208","FEDm_218","2020-03-15","2020-04-08","2020-01-01",83,0
"FEDp_8209","FEDm_218","2020-03-15","2020-04-08","2020-01-01",21,0.0476190476190476
"FEDp_8210","FEDm_218","2020-03-15","2020-04-08","2020-01-01",52,0.0350877192982456
"FEDp_8211","FEDm_218","2020-03-15","2020-04-08","2020-01-01",65,-0.0151515151515152
"FEDp_8212","FEDm_218","2020-03-15","2020-04-08","2020-01-01",38,-0.0277777777777778
"FEDp_8213","FEDm_218","2020-03-15","2020-04-08","2020-01-01",20,0
"FEDp_8214","FEDm_218","2020-03-15","2020-04-08","2020-01-01",90,-0.0309278350515464
"FEDp_8215","FEDm_218","2020-03-15","2020-04-08","2020-01-01",59,0.0303030303030303
"FEDp_8216","FEDm_218","2020-03-15","2020-04-08","2020-01-01",64,-0.0563380281690141
"FEDp_8217","FEDm_218","2020-03-15","2020-04-08","2020-01-01",86,-0.0227272727272727
"FEDp_8218","FEDm_218","2020-03-15","2020-04-08","2020-01-01",24,0.0384615384615385
"FEDp_8219","FEDm_219","2020-04-28","2020-05-20","2020-04-01",60,-0.0735294117647059
"FEDp_8220","FEDm_219","2020-04-28","2020-05-20","2020-04-01",60,-0.101449275362319
"FEDp_8221","FEDm_219","2020-04-28","2020-05-20","2020-04-01",97,0
"FEDp_8222","FEDm_219","2020-04-28","2020-05-20","2020-04-01",49,-0.0740740740740741
"FEDp_8223","FEDm_219","2020-04-28","2020-05-20","2020-04-01",44,-0.0666666666666667
"FEDp_8224","FEDm_219","2020-04-28","2020-05-20","2020-04-01",83,-0.0235294117647059
"FEDp_8225","FEDm_219","2020-04-28","2020-05-20","2020-04-01",39,-0.128205128205128
"FEDp_8226","FEDm_219","2020-04-28","2020-05-20","2020-04-01",23,0
"FEDp_8227","FEDm_219","2020-04-28","2020-05-20","2020-04-01",45,-0.127659574468085
"FEDp_8228","FEDm_219","2020-04-28","2020-05-20","2020-04-01",114,-0.0769230769230769
"FEDp_8229","FEDm_219","2020-04-28","2020-05-20","2020-04-01",122,-0.088
"FEDp_8230","FEDm_219","2020-04-28","2020-05-20","2020-04-01",154,-0.0443037974683544
"FEDp_8231","FEDm_219","2020-04-28","2020-05-20","2020-04-01",92,-0.0444444444444444
"FEDp_8232","FEDm_219","2020-04-28","2020-05-20","2020-04-01",107,-0.0614035087719298
"FEDp_8233","FEDm_219","2020-04-28","2020-05-20","2020-04-01",109,-0.0434782608695652
"FEDp_8234","FEDm_219","2020-04-28","2020-05-20","2020-04-01",76,-0.0740740740740741
"FEDp_8235","FEDm_219","2020-04-28","2020-05-20","2020-04-01",33,-0.0606060606060606
"FEDp_8236","FEDm_219","2020-04-28","2020-05-20","2020-04-01",81,-0.0340909090909091
"FEDp_8237","FEDm_219","2020-04-28","2020-05-20","2020-04-01",113,-0.0683760683760684
"FEDp_8238","FEDm_219","2020-04-28","2020-05-20","2020-04-01",66,-0.0625
"FEDp_8239","FEDm_219","2020-04-28","2020-05-20","2020-04-01",62,-0.0454545454545455
"FEDp_8240","FEDm_219","2020-04-28","2020-05-20","2020-04-01",65,-0.072463768115942
"FEDp_8241","FEDm_219","2020-04-28","2020-05-20","2020-04-01",161,-0.0606060606060606
"FEDp_8242","FEDm_219","2020-04-28","2020-05-20","2020-04-01",47,-0.0192307692307692
"FEDp_8243","FEDm_219","2020-04-28","2020-05-20","2020-04-01",68,-0.0579710144927536
"FEDp_8244","FEDm_219","2020-04-28","2020-05-20","2020-04-01",95,-0.0816326530612245
"FEDp_8245","FEDm_219","2020-04-28","2020-05-20","2020-04-01",53,-0.087719298245614
"FEDp_8246","FEDm_219","2020-04-28","2020-05-20","2020-04-01",98,-0.0380952380952381
"FEDp_8247","FEDm_219","2020-04-28","2020-05-20","2020-04-01",114,-0.0263157894736842
"FEDp_8248","FEDm_219","2020-04-28","2020-05-20","2020-04-01",172,-0.0824175824175824
"FEDp_8249","FEDm_219","2020-04-28","2020-05-20","2020-04-01",51,-0.173076923076923
"FEDp_8250","FEDm_219","2020-04-28","2020-05-20","2020-04-01",94,-0.125
"FEDp_8251","FEDm_219","2020-04-28","2020-05-20","2020-04-01",75,-0.0273972602739726
"FEDp_8252","FEDm_219","2020-04-28","2020-05-20","2020-04-01",59,-0.0952380952380952
"FEDp_8253","FEDm_219","2020-04-28","2020-05-20","2020-04-01",154,-0.0432098765432099
"FEDp_8254","FEDm_219","2020-04-28","2020-05-20","2020-04-01",83,-0.119047619047619
"FEDp_8255","FEDm_219","2020-04-28","2020-05-20","2020-04-01",55,-0.0526315789473684
"FEDp_8256","FEDm_219","2020-04-28","2020-05-20","2020-04-01",101,-0.12621359223301
"FEDp_8257","FEDm_219","2020-04-28","2020-05-20","2020-04-01",98,0.029126213592233
"FEDp_8258","FEDm_219","2020-04-28","2020-05-20","2020-04-01",65,0.0303030303030303
"FEDp_8259","FEDm_219","2020-04-28","2020-05-20","2020-04-01",61,-0.03125
"FEDp_8260","FEDm_219","2020-04-28","2020-05-20","2020-04-01",187,-0.0317460317460317
"FEDp_8261","FEDm_219","2020-04-28","2020-05-20","2020-04-01",75,-0.0641025641025641
"FEDp_8262","FEDm_219","2020-04-28","2020-05-20","2020-04-01",49,0.0192307692307692
"FEDp_8263","FEDm_219","2020-04-28","2020-05-20","2020-04-01",68,0
"FEDp_8264","FEDm_219","2020-04-28","2020-05-20","2020-04-01",50,0.0196078431372549
"FEDp_8265","FEDm_219","2020-04-28","2020-05-20","2020-04-01",22,0.0454545454545455
"FEDp_8266","FEDm_219","2020-04-28","2020-05-20","2020-04-01",6,0.125
"FEDp_8267","FEDm_219","2020-04-28","2020-05-20","2020-04-01",119,0.00826446280991736
"FEDp_8268","FEDm_219","2020-04-28","2020-05-20","2020-04-01",18,0
"FEDp_8269","FEDm_219","2020-04-28","2020-05-20","2020-04-01",46,-0.102040816326531
"FEDp_8270","FEDm_219","2020-04-28","2020-05-20","2020-04-01",44,0
"FEDp_8271","FEDm_219","2020-04-28","2020-05-20","2020-04-01",64,-0.0563380281690141
"FEDp_8272","FEDm_219","2020-04-28","2020-05-20","2020-04-01",51,-0.0363636363636364
"FEDp_8273","FEDm_220","2020-06-09","2020-07-01","2020-04-01",66,-0.0277777777777778
"FEDp_8274","FEDm_220","2020-06-09","2020-07-01","2020-04-01",102,-0.104347826086957
"FEDp_8275","FEDm_220","2020-06-09","2020-07-01","2020-04-01",123,-0.008
"FEDp_8276","FEDm_220","2020-06-09","2020-07-01","2020-04-01",65,-0.0289855072463768
"FEDp_8277","FEDm_220","2020-06-09","2020-07-01","2020-04-01",31,-0.125
"FEDp_8278","FEDm_220","2020-06-09","2020-07-01","2020-04-01",53,0.0178571428571429
"FEDp_8279","FEDm_220","2020-06-09","2020-07-01","2020-04-01",41,-0.0731707317073171
"FEDp_8280","FEDm_220","2020-06-09","2020-07-01","2020-04-01",41,0
"FEDp_8281","FEDm_220","2020-06-09","2020-07-01","2020-04-01",40,-0.0232558139534884
"FEDp_8282","FEDm_220","2020-06-09","2020-07-01","2020-04-01",73,-0.0125
"FEDp_8283","FEDm_220","2020-06-09","2020-07-01","2020-04-01",93,-0.058252427184466
"FEDp_8284","FEDm_220","2020-06-09","2020-07-01","2020-04-01",52,-0.0689655172413793
"FEDp_8285","FEDm_220","2020-06-09","2020-07-01","2020-04-01",79,0.038961038961039
"FEDp_8286","FEDm_220","2020-06-09","2020-07-01","2020-04-01",42,-0.0975609756097561
"FEDp_8287","FEDm_220","2020-06-09","2020-07-01","2020-04-01",55,-0.0172413793103448
"FEDp_8288","FEDm_220","2020-06-09","2020-07-01","2020-04-01",89,0.0319148936170213
"FEDp_8289","FEDm_220","2020-06-09","2020-07-01","2020-04-01",122,-0.0476190476190476
"FEDp_8290","FEDm_220","2020-06-09","2020-07-01","2020-04-01",37,0.0540540540540541
"FEDp_8291","FEDm_220","2020-06-09","2020-07-01","2020-04-01",100,-0.0277777777777778
"FEDp_8292","FEDm_220","2020-06-09","2020-07-01","2020-04-01",31,-0.147058823529412
"FEDp_8293","FEDm_220","2020-06-09","2020-07-01","2020-04-01",60,-0.0967741935483871
"FEDp_8294","FEDm_220","2020-06-09","2020-07-01","2020-04-01",52,-0.037037037037037
"FEDp_8295","FEDm_220","2020-06-09","2020-07-01","2020-04-01",45,-0.0869565217391304
"FEDp_8296","FEDm_220","2020-06-09","2020-07-01","2020-04-01",31,-0.0967741935483871
"FEDp_8297","FEDm_220","2020-06-09","2020-07-01","2020-04-01",65,-0.0563380281690141
"FEDp_8298","FEDm_220","2020-06-09","2020-07-01","2020-04-01",70,-0.0563380281690141
"FEDp_8299","FEDm_220","2020-06-09","2020-07-01","2020-04-01",93,-0.0824742268041237
"FEDp_8300","FEDm_220","2020-06-09","2020-07-01","2020-04-01",53,-0.0535714285714286
"FEDp_8301","FEDm_220","2020-06-09","2020-07-01","2020-04-01",49,-0.0392156862745098
"FEDp_8302","FEDm_220","2020-06-09","2020-07-01","2020-04-01",56,0.0163934426229508
"FEDp_8303","FEDm_220","2020-06-09","2020-07-01","2020-04-01",80,-0.0609756097560976
"FEDp_8304","FEDm_220","2020-06-09","2020-07-01","2020-04-01",94,0.0404040404040404
"FEDp_8305","FEDm_220","2020-06-09","2020-07-01","2020-04-01",135,-0.0364963503649635
