"unique_id","date"
"nyt_ec_news129159","2011-07-14"
"nyt_ec_news129160","2011-07-14"
"nyt_ec_news129161","2011-07-14"
"nyt_ec_news129149","2011-07-15"
"nyt_ec_news129150","2011-07-15"
"nyt_ec_news129151","2011-07-15"
"nyt_ec_news129152","2011-07-15"
"nyt_ec_news129153","2011-07-15"
"nyt_ec_news129154","2011-07-15"
"nyt_ec_news129139","2011-07-16"
"nyt_ec_news129140","2011-07-16"
"nyt_ec_news129141","2011-07-16"
"nyt_ec_news129142","2011-07-16"
"nyt_ec_news129143","2011-07-16"
"nyt_ec_news129144","2011-07-16"
"nyt_ec_news129145","2011-07-16"
"nyt_ec_news129146","2011-07-16"
"nyt_ec_news129147","2011-07-16"
"nyt_ec_news129148","2011-07-16"
"nyt_ec_news129131","2011-07-17"
"nyt_ec_news129132","2011-07-17"
"nyt_ec_news129133","2011-07-17"
"nyt_ec_news129134","2011-07-17"
"nyt_ec_news129135","2011-07-17"
"nyt_ec_news129136","2011-07-17"
"nyt_ec_news129137","2011-07-17"
"nyt_ec_news129138","2011-07-17"
"nyt_ec_news129126","2011-07-18"
"nyt_ec_news129127","2011-07-18"
"nyt_ec_news129128","2011-07-18"
"nyt_ec_news129129","2011-07-18"
"nyt_ec_news129130","2011-07-18"
"nyt_ec_news129162","2011-08-03"
"nyt_ec_news129163","2011-08-03"
"nyt_ec_news129164","2011-08-03"
"nyt_ec_news129165","2011-08-03"
"nyt_ec_news129166","2011-08-03"
"nyt_ec_news129167","2011-08-03"
"nyt_ec_news129168","2011-08-03"
"nyt_ec_news129169","2011-08-03"
"nyt_ec_news129170","2011-08-03"
"nyt_ec_news129171","2011-08-03"
"nyt_ec_news129172","2011-08-03"
"nyt_ec_news129173","2011-08-03"
"nyt_ec_news129287","2011-08-04"
"nyt_ec_news129288","2011-08-04"
"nyt_ec_news129289","2011-08-04"
"nyt_ec_news129290","2011-08-04"
"nyt_ec_news129291","2011-08-04"
"nyt_ec_news129292","2011-08-04"
"nyt_ec_news129293","2011-08-04"
"nyt_ec_news129276","2011-08-05"
"nyt_ec_news129277","2011-08-05"
"nyt_ec_news129278","2011-08-05"
"nyt_ec_news129279","2011-08-05"
"nyt_ec_news129280","2011-08-05"
"nyt_ec_news129281","2011-08-05"
"nyt_ec_news129282","2011-08-05"
"nyt_ec_news129283","2011-08-05"
"nyt_ec_news129284","2011-08-05"
"nyt_ec_news129285","2011-08-05"
"nyt_ec_news129286","2011-08-05"
"nyt_ec_news129267","2011-08-06"
"nyt_ec_news129268","2011-08-06"
"nyt_ec_news129269","2011-08-06"
"nyt_ec_news129270","2011-08-06"
"nyt_ec_news129271","2011-08-06"
"nyt_ec_news129272","2011-08-06"
"nyt_ec_news129273","2011-08-06"
"nyt_ec_news129274","2011-08-06"
"nyt_ec_news129275","2011-08-06"
"nyt_ec_news129256","2011-08-07"
"nyt_ec_news129257","2011-08-07"
"nyt_ec_news129258","2011-08-07"
"nyt_ec_news129259","2011-08-07"
"nyt_ec_news129260","2011-08-07"
"nyt_ec_news129261","2011-08-07"
"nyt_ec_news129262","2011-08-07"
"nyt_ec_news129263","2011-08-07"
"nyt_ec_news129264","2011-08-07"
"nyt_ec_news129265","2011-08-07"
"nyt_ec_news129266","2011-08-07"
"nyt_ec_news129248","2011-08-08"
"nyt_ec_news129249","2011-08-08"
"nyt_ec_news129250","2011-08-08"
"nyt_ec_news129251","2011-08-08"
"nyt_ec_news129252","2011-08-08"
"nyt_ec_news129253","2011-08-08"
"nyt_ec_news129254","2011-08-08"
"nyt_ec_news129255","2011-08-08"
"nyt_ec_news129220","2011-08-10"
"nyt_ec_news129221","2011-08-10"
"nyt_ec_news129222","2011-08-10"
"nyt_ec_news129223","2011-08-10"
"nyt_ec_news129224","2011-08-10"
"nyt_ec_news129225","2011-08-10"
"nyt_ec_news129226","2011-08-10"
"nyt_ec_news129227","2011-08-10"
"nyt_ec_news129228","2011-08-10"
"nyt_ec_news129229","2011-08-10"
"nyt_ec_news129230","2011-08-10"
"nyt_ec_news129231","2011-08-10"
"nyt_ec_news129232","2011-08-10"
"nyt_ec_news129233","2011-08-10"
"nyt_ec_news129234","2011-08-10"
"nyt_ec_news129235","2011-08-10"
"nyt_ec_news129369","2011-08-11"
"nyt_ec_news129370","2011-08-11"
"nyt_ec_news129371","2011-08-11"
"nyt_ec_news129372","2011-08-11"
"nyt_ec_news129373","2011-08-11"
"nyt_ec_news129374","2011-08-11"
"nyt_ec_news129375","2011-08-11"
"nyt_ec_news129376","2011-08-11"
"nyt_ec_news129377","2011-08-11"
"nyt_ec_news129378","2011-08-11"
"nyt_ec_news129379","2011-08-11"
"nyt_ec_news129380","2011-08-11"
"nyt_ec_news129381","2011-08-11"
"nyt_ec_news129357","2011-08-12"
"nyt_ec_news129358","2011-08-12"
"nyt_ec_news129359","2011-08-12"
"nyt_ec_news129360","2011-08-12"
"nyt_ec_news129361","2011-08-12"
"nyt_ec_news129362","2011-08-12"
"nyt_ec_news129363","2011-08-12"
"nyt_ec_news129364","2011-08-12"
"nyt_ec_news129365","2011-08-12"
"nyt_ec_news129366","2011-08-12"
"nyt_ec_news129367","2011-08-12"
"nyt_ec_news129368","2011-08-12"
"nyt_ec_news129341","2011-08-13"
"nyt_ec_news129342","2011-08-13"
"nyt_ec_news129343","2011-08-13"
"nyt_ec_news129344","2011-08-13"
"nyt_ec_news129345","2011-08-13"
"nyt_ec_news129346","2011-08-13"
"nyt_ec_news129347","2011-08-13"
"nyt_ec_news129348","2011-08-13"
"nyt_ec_news129349","2011-08-13"
"nyt_ec_news129350","2011-08-13"
"nyt_ec_news129351","2011-08-13"
"nyt_ec_news129352","2011-08-13"
"nyt_ec_news129353","2011-08-13"
"nyt_ec_news129354","2011-08-13"
"nyt_ec_news129355","2011-08-13"
"nyt_ec_news129356","2011-08-13"
"nyt_ec_news129326","2011-08-14"
"nyt_ec_news129327","2011-08-14"
"nyt_ec_news129328","2011-08-14"
"nyt_ec_news129329","2011-08-14"
"nyt_ec_news129330","2011-08-14"
"nyt_ec_news129331","2011-08-14"
"nyt_ec_news129332","2011-08-14"
"nyt_ec_news129333","2011-08-14"
"nyt_ec_news129334","2011-08-14"
"nyt_ec_news129335","2011-08-14"
"nyt_ec_news129336","2011-08-14"
"nyt_ec_news129337","2011-08-14"
"nyt_ec_news129338","2011-08-14"
"nyt_ec_news129339","2011-08-14"
"nyt_ec_news129340","2011-08-14"
"nyt_ec_news129318","2011-08-15"
"nyt_ec_news129319","2011-08-15"
"nyt_ec_news129320","2011-08-15"
"nyt_ec_news129321","2011-08-15"
"nyt_ec_news129322","2011-08-15"
"nyt_ec_news129323","2011-08-15"
"nyt_ec_news129324","2011-08-15"
"nyt_ec_news129325","2011-08-15"
"nyt_ec_news129382","2011-08-24"
"nyt_ec_news129383","2011-08-24"
"nyt_ec_news129384","2011-08-24"
"nyt_ec_news129385","2011-08-24"
"nyt_ec_news129386","2011-08-24"
"nyt_ec_news129387","2011-08-24"
"nyt_ec_news129388","2011-08-24"
"nyt_ec_news129389","2011-08-24"
"nyt_ec_news129390","2011-08-24"
"nyt_ec_news129391","2011-08-24"
"nyt_ec_news129392","2011-08-24"
"nyt_ec_news129393","2011-08-24"
"nyt_ec_news129394","2011-08-24"
"nyt_ec_news129494","2011-08-25"
"nyt_ec_news129495","2011-08-25"
"nyt_ec_news129496","2011-08-25"
"nyt_ec_news129497","2011-08-25"
"nyt_ec_news129498","2011-08-25"
"nyt_ec_news129484","2011-08-26"
"nyt_ec_news129485","2011-08-26"
"nyt_ec_news129486","2011-08-26"
"nyt_ec_news129487","2011-08-26"
"nyt_ec_news129488","2011-08-26"
"nyt_ec_news129489","2011-08-26"
"nyt_ec_news129490","2011-08-26"
"nyt_ec_news129491","2011-08-26"
"nyt_ec_news129492","2011-08-26"
"nyt_ec_news129493","2011-08-26"
"nyt_ec_news129475","2011-08-27"
"nyt_ec_news129476","2011-08-27"
"nyt_ec_news129477","2011-08-27"
"nyt_ec_news129478","2011-08-27"
"nyt_ec_news129479","2011-08-27"
"nyt_ec_news129480","2011-08-27"
"nyt_ec_news129481","2011-08-27"
"nyt_ec_news129482","2011-08-27"
"nyt_ec_news129483","2011-08-27"
"nyt_ec_news129463","2011-08-28"
"nyt_ec_news129464","2011-08-28"
"nyt_ec_news129465","2011-08-28"
"nyt_ec_news129466","2011-08-28"
"nyt_ec_news129467","2011-08-28"
"nyt_ec_news129468","2011-08-28"
"nyt_ec_news129469","2011-08-28"
"nyt_ec_news129470","2011-08-28"
"nyt_ec_news129471","2011-08-28"
"nyt_ec_news129472","2011-08-28"
"nyt_ec_news129473","2011-08-28"
"nyt_ec_news129474","2011-08-28"
"nyt_ec_news129459","2011-08-29"
"nyt_ec_news129460","2011-08-29"
"nyt_ec_news129461","2011-08-29"
"nyt_ec_news129462","2011-08-29"
"nyt_ec_news129443","2011-08-31"
"nyt_ec_news129444","2011-08-31"
"nyt_ec_news129445","2011-08-31"
"nyt_ec_news129446","2011-08-31"
"nyt_ec_news129447","2011-08-31"
"nyt_ec_news129448","2011-08-31"
"nyt_ec_news129449","2011-08-31"
"nyt_ec_news129450","2011-08-31"
"nyt_ec_news129545","2011-09-01"
"nyt_ec_news129546","2011-09-01"
"nyt_ec_news129547","2011-09-01"
"nyt_ec_news129548","2011-09-01"
"nyt_ec_news129549","2011-09-01"
"nyt_ec_news129537","2011-09-02"
"nyt_ec_news129538","2011-09-02"
"nyt_ec_news129539","2011-09-02"
"nyt_ec_news129540","2011-09-02"
"nyt_ec_news129541","2011-09-02"
"nyt_ec_news129542","2011-09-02"
"nyt_ec_news129543","2011-09-02"
"nyt_ec_news129544","2011-09-02"
"nyt_ec_news129527","2011-09-03"
"nyt_ec_news129528","2011-09-03"
"nyt_ec_news129529","2011-09-03"
"nyt_ec_news129530","2011-09-03"
"nyt_ec_news129531","2011-09-03"
"nyt_ec_news129532","2011-09-03"
"nyt_ec_news129533","2011-09-03"
"nyt_ec_news129534","2011-09-03"
"nyt_ec_news129535","2011-09-03"
"nyt_ec_news129536","2011-09-03"
"nyt_ec_news129520","2011-09-04"
"nyt_ec_news129521","2011-09-04"
"nyt_ec_news129522","2011-09-04"
"nyt_ec_news129523","2011-09-04"
"nyt_ec_news129524","2011-09-04"
"nyt_ec_news129525","2011-09-04"
"nyt_ec_news129526","2011-09-04"
"nyt_ec_news129514","2011-09-05"
"nyt_ec_news129515","2011-09-05"
"nyt_ec_news129516","2011-09-05"
"nyt_ec_news129517","2011-09-05"
"nyt_ec_news129518","2011-09-05"
"nyt_ec_news129519","2011-09-05"
"nyt_ec_news129499","2011-09-07"
"nyt_ec_news129500","2011-09-07"
"nyt_ec_news129501","2011-09-07"
"nyt_ec_news129502","2011-09-07"
"nyt_ec_news129503","2011-09-07"
"nyt_ec_news129504","2011-09-07"
"nyt_ec_news129505","2011-09-07"
"nyt_ec_news129506","2011-09-07"
"nyt_ec_news129507","2011-09-07"
"nyt_ec_news129596","2011-09-09"
"nyt_ec_news129597","2011-09-09"
"nyt_ec_news129598","2011-09-09"
"nyt_ec_news129599","2011-09-09"
"nyt_ec_news129600","2011-09-09"
"nyt_ec_news129601","2011-09-09"
"nyt_ec_news129602","2011-09-09"
"nyt_ec_news129603","2011-09-09"
"nyt_ec_news129604","2011-09-09"
"nyt_ec_news129605","2011-09-09"
"nyt_ec_news129606","2011-09-09"
"nyt_ec_news129607","2011-09-09"
"nyt_ec_news129608","2011-09-09"
"nyt_ec_news129550","2011-09-14"
"nyt_ec_news129551","2011-09-14"
"nyt_ec_news129552","2011-09-14"
"nyt_ec_news129553","2011-09-14"
"nyt_ec_news129554","2011-09-14"
"nyt_ec_news129555","2011-09-14"
"nyt_ec_news129556","2011-09-14"
"nyt_ec_news129557","2011-09-14"
"nyt_ec_news129558","2011-09-14"
"nyt_ec_news129559","2011-09-14"
"nyt_ec_news129560","2011-09-14"
"nyt_ec_news129749","2011-09-15"
"nyt_ec_news129750","2011-09-15"
"nyt_ec_news129751","2011-09-15"
"nyt_ec_news129752","2011-09-15"
"nyt_ec_news129753","2011-09-15"
"nyt_ec_news129754","2011-09-15"
"nyt_ec_news129755","2011-09-15"
"nyt_ec_news129756","2011-09-15"
"nyt_ec_news129757","2011-09-15"
"nyt_ec_news129758","2011-09-15"
"nyt_ec_news129737","2011-09-16"
"nyt_ec_news129738","2011-09-16"
"nyt_ec_news129739","2011-09-16"
"nyt_ec_news129740","2011-09-16"
"nyt_ec_news129741","2011-09-16"
"nyt_ec_news129742","2011-09-16"
"nyt_ec_news129743","2011-09-16"
"nyt_ec_news129744","2011-09-16"
"nyt_ec_news129745","2011-09-16"
"nyt_ec_news129746","2011-09-16"
"nyt_ec_news129747","2011-09-16"
"nyt_ec_news129748","2011-09-16"
"nyt_ec_news129728","2011-09-17"
"nyt_ec_news129729","2011-09-17"
"nyt_ec_news129730","2011-09-17"
"nyt_ec_news129731","2011-09-17"
"nyt_ec_news129732","2011-09-17"
"nyt_ec_news129733","2011-09-17"
"nyt_ec_news129734","2011-09-17"
"nyt_ec_news129735","2011-09-17"
"nyt_ec_news129736","2011-09-17"
"nyt_ec_news129719","2011-09-18"
"nyt_ec_news129720","2011-09-18"
"nyt_ec_news129721","2011-09-18"
"nyt_ec_news129722","2011-09-18"
"nyt_ec_news129723","2011-09-18"
"nyt_ec_news129724","2011-09-18"
"nyt_ec_news129725","2011-09-18"
"nyt_ec_news129726","2011-09-18"
"nyt_ec_news129727","2011-09-18"
"nyt_ec_news129713","2011-09-19"
"nyt_ec_news129714","2011-09-19"
"nyt_ec_news129715","2011-09-19"
"nyt_ec_news129716","2011-09-19"
"nyt_ec_news129717","2011-09-19"
"nyt_ec_news129718","2011-09-19"
"nyt_ec_news129696","2011-09-21"
"nyt_ec_news129697","2011-09-21"
"nyt_ec_news129698","2011-09-21"
"nyt_ec_news129699","2011-09-21"
"nyt_ec_news129700","2011-09-21"
"nyt_ec_news129701","2011-09-21"
"nyt_ec_news129702","2011-09-21"
"nyt_ec_news129703","2011-09-21"
"nyt_ec_news129681","2011-09-22"
"nyt_ec_news129682","2011-09-22"
"nyt_ec_news129683","2011-09-22"
"nyt_ec_news129684","2011-09-22"
"nyt_ec_news129685","2011-09-22"
"nyt_ec_news129686","2011-09-22"
"nyt_ec_news129687","2011-09-22"
"nyt_ec_news129688","2011-09-22"
"nyt_ec_news129689","2011-09-22"
"nyt_ec_news129690","2011-09-22"
"nyt_ec_news129691","2011-09-22"
"nyt_ec_news129692","2011-09-22"
"nyt_ec_news129693","2011-09-22"
"nyt_ec_news129694","2011-09-22"
"nyt_ec_news129695","2011-09-22"
"nyt_ec_news129669","2011-09-23"
"nyt_ec_news129670","2011-09-23"
"nyt_ec_news129671","2011-09-23"
"nyt_ec_news129672","2011-09-23"
"nyt_ec_news129673","2011-09-23"
"nyt_ec_news129674","2011-09-23"
"nyt_ec_news129675","2011-09-23"
"nyt_ec_news129676","2011-09-23"
"nyt_ec_news129677","2011-09-23"
"nyt_ec_news129678","2011-09-23"
"nyt_ec_news129679","2011-09-23"
"nyt_ec_news129680","2011-09-23"
"nyt_ec_news129658","2011-09-24"
"nyt_ec_news129659","2011-09-24"
"nyt_ec_news129660","2011-09-24"
"nyt_ec_news129661","2011-09-24"
"nyt_ec_news129662","2011-09-24"
"nyt_ec_news129663","2011-09-24"
"nyt_ec_news129664","2011-09-24"
"nyt_ec_news129665","2011-09-24"
"nyt_ec_news129666","2011-09-24"
"nyt_ec_news129667","2011-09-24"
"nyt_ec_news129668","2011-09-24"
"nyt_ec_news129649","2011-09-25"
"nyt_ec_news129650","2011-09-25"
"nyt_ec_news129651","2011-09-25"
"nyt_ec_news129652","2011-09-25"
"nyt_ec_news129653","2011-09-25"
"nyt_ec_news129654","2011-09-25"
"nyt_ec_news129655","2011-09-25"
"nyt_ec_news129656","2011-09-25"
"nyt_ec_news129657","2011-09-25"
"nyt_ec_news129641","2011-09-26"
"nyt_ec_news129642","2011-09-26"
"nyt_ec_news129643","2011-09-26"
"nyt_ec_news129644","2011-09-26"
"nyt_ec_news129645","2011-09-26"
"nyt_ec_news129646","2011-09-26"
"nyt_ec_news129647","2011-09-26"
"nyt_ec_news129648","2011-09-26"
"nyt_ec_news129632","2011-09-27"
"nyt_ec_news129633","2011-09-27"
"nyt_ec_news129634","2011-09-27"
"nyt_ec_news129635","2011-09-27"
"nyt_ec_news129636","2011-09-27"
"nyt_ec_news129637","2011-09-27"
"nyt_ec_news129638","2011-09-27"
"nyt_ec_news129639","2011-09-27"
"nyt_ec_news129640","2011-09-27"
"nyt_ec_news129805","2011-09-29"
"nyt_ec_news129806","2011-09-29"
"nyt_ec_news129807","2011-09-29"
"nyt_ec_news129808","2011-09-29"
"nyt_ec_news129809","2011-09-29"
"nyt_ec_news129810","2011-09-29"
"nyt_ec_news129811","2011-09-29"
"nyt_ec_news129812","2011-09-29"
"nyt_ec_news129813","2011-09-29"
"nyt_ec_news129814","2011-09-29"
"nyt_ec_news129815","2011-09-29"
"nyt_ec_news129816","2011-09-29"
"nyt_ec_news129817","2011-09-29"
"nyt_ec_news129779","2011-10-03"
"nyt_ec_news129780","2011-10-03"
"nyt_ec_news129781","2011-10-03"
"nyt_ec_news129782","2011-10-03"
"nyt_ec_news129759","2011-10-05"
"nyt_ec_news129760","2011-10-05"
"nyt_ec_news129761","2011-10-05"
"nyt_ec_news129762","2011-10-05"
"nyt_ec_news129763","2011-10-05"
"nyt_ec_news129764","2011-10-05"
"nyt_ec_news129765","2011-10-05"
"nyt_ec_news129766","2011-10-05"
"nyt_ec_news129767","2011-10-05"
"nyt_ec_news129768","2011-10-05"
"nyt_ec_news129769","2011-10-05"
"nyt_ec_news129770","2011-10-05"
"nyt_ec_news129771","2011-10-05"
"nyt_ec_news129772","2011-10-05"
"nyt_ec_news129870","2011-10-06"
"nyt_ec_news129871","2011-10-06"
"nyt_ec_news129872","2011-10-06"
"nyt_ec_news129873","2011-10-06"
"nyt_ec_news129874","2011-10-06"
"nyt_ec_news129858","2011-10-07"
"nyt_ec_news129859","2011-10-07"
"nyt_ec_news129860","2011-10-07"
"nyt_ec_news129861","2011-10-07"
"nyt_ec_news129862","2011-10-07"
"nyt_ec_news129863","2011-10-07"
"nyt_ec_news129864","2011-10-07"
"nyt_ec_news129865","2011-10-07"
"nyt_ec_news129866","2011-10-07"
"nyt_ec_news129867","2011-10-07"
"nyt_ec_news129868","2011-10-07"
"nyt_ec_news129869","2011-10-07"
"nyt_ec_news129850","2011-10-08"
"nyt_ec_news129851","2011-10-08"
"nyt_ec_news129852","2011-10-08"
"nyt_ec_news129853","2011-10-08"
"nyt_ec_news129854","2011-10-08"
"nyt_ec_news129855","2011-10-08"
"nyt_ec_news129856","2011-10-08"
"nyt_ec_news129857","2011-10-08"
"nyt_ec_news129838","2011-10-09"
"nyt_ec_news129839","2011-10-09"
"nyt_ec_news129840","2011-10-09"
"nyt_ec_news129841","2011-10-09"
"nyt_ec_news129842","2011-10-09"
"nyt_ec_news129843","2011-10-09"
"nyt_ec_news129844","2011-10-09"
"nyt_ec_news129845","2011-10-09"
"nyt_ec_news129846","2011-10-09"
"nyt_ec_news129847","2011-10-09"
"nyt_ec_news129848","2011-10-09"
"nyt_ec_news129849","2011-10-09"
"nyt_ec_news129832","2011-10-10"
"nyt_ec_news129833","2011-10-10"
"nyt_ec_news129834","2011-10-10"
"nyt_ec_news129835","2011-10-10"
"nyt_ec_news129836","2011-10-10"
"nyt_ec_news129837","2011-10-10"
"nyt_ec_news129824","2011-10-11"
"nyt_ec_news129825","2011-10-11"
"nyt_ec_news129826","2011-10-11"
"nyt_ec_news129827","2011-10-11"
"nyt_ec_news129828","2011-10-11"
"nyt_ec_news129829","2011-10-11"
"nyt_ec_news129830","2011-10-11"
"nyt_ec_news129831","2011-10-11"
"nyt_ec_news129932","2011-10-13"
"nyt_ec_news129933","2011-10-13"
"nyt_ec_news129934","2011-10-13"
"nyt_ec_news129935","2011-10-13"
"nyt_ec_news129936","2011-10-13"
"nyt_ec_news129937","2011-10-13"
"nyt_ec_news129938","2011-10-13"
"nyt_ec_news129917","2011-10-14"
"nyt_ec_news129918","2011-10-14"
"nyt_ec_news129919","2011-10-14"
"nyt_ec_news129920","2011-10-14"
"nyt_ec_news129921","2011-10-14"
"nyt_ec_news129922","2011-10-14"
"nyt_ec_news129923","2011-10-14"
"nyt_ec_news129924","2011-10-14"
"nyt_ec_news129925","2011-10-14"
"nyt_ec_news129926","2011-10-14"
"nyt_ec_news129927","2011-10-14"
"nyt_ec_news129928","2011-10-14"
"nyt_ec_news129929","2011-10-14"
"nyt_ec_news129930","2011-10-14"
"nyt_ec_news129931","2011-10-14"
"nyt_ec_news129907","2011-10-15"
"nyt_ec_news129908","2011-10-15"
"nyt_ec_news129909","2011-10-15"
"nyt_ec_news129910","2011-10-15"
"nyt_ec_news129911","2011-10-15"
"nyt_ec_news129912","2011-10-15"
"nyt_ec_news129913","2011-10-15"
"nyt_ec_news129914","2011-10-15"
"nyt_ec_news129915","2011-10-15"
"nyt_ec_news129916","2011-10-15"
"nyt_ec_news129893","2011-10-16"
"nyt_ec_news129894","2011-10-16"
"nyt_ec_news129895","2011-10-16"
"nyt_ec_news129896","2011-10-16"
"nyt_ec_news129897","2011-10-16"
"nyt_ec_news129898","2011-10-16"
"nyt_ec_news129899","2011-10-16"
"nyt_ec_news129900","2011-10-16"
"nyt_ec_news129901","2011-10-16"
"nyt_ec_news129902","2011-10-16"
"nyt_ec_news129903","2011-10-16"
"nyt_ec_news129904","2011-10-16"
"nyt_ec_news129905","2011-10-16"
"nyt_ec_news129906","2011-10-16"
"nyt_ec_news129891","2011-10-17"
"nyt_ec_news129892","2011-10-17"
"nyt_ec_news129885","2011-10-18"
"nyt_ec_news129886","2011-10-18"
"nyt_ec_news129887","2011-10-18"
"nyt_ec_news129888","2011-10-18"
"nyt_ec_news129889","2011-10-18"
"nyt_ec_news129890","2011-10-18"
"nyt_ec_news129875","2011-10-19"
"nyt_ec_news129876","2011-10-19"
"nyt_ec_news129877","2011-10-19"
"nyt_ec_news129878","2011-10-19"
"nyt_ec_news129879","2011-10-19"
"nyt_ec_news129880","2011-10-19"
"nyt_ec_news129881","2011-10-19"
"nyt_ec_news129882","2011-10-19"
"nyt_ec_news129883","2011-10-19"
"nyt_ec_news129884","2011-10-19"
"nyt_ec_news130001","2011-10-20"
"nyt_ec_news130002","2011-10-20"
"nyt_ec_news130003","2011-10-20"
"nyt_ec_news130004","2011-10-20"
"nyt_ec_news130005","2011-10-20"
"nyt_ec_news130006","2011-10-20"
"nyt_ec_news130007","2011-10-20"
"nyt_ec_news130008","2011-10-20"
"nyt_ec_news129996","2011-10-21"
"nyt_ec_news129997","2011-10-21"
"nyt_ec_news129998","2011-10-21"
"nyt_ec_news129999","2011-10-21"
"nyt_ec_news130000","2011-10-21"
"nyt_ec_news129986","2011-10-22"
"nyt_ec_news129987","2011-10-22"
"nyt_ec_news129988","2011-10-22"
"nyt_ec_news129989","2011-10-22"
"nyt_ec_news129990","2011-10-22"
"nyt_ec_news129991","2011-10-22"
"nyt_ec_news129992","2011-10-22"
"nyt_ec_news129993","2011-10-22"
"nyt_ec_news129994","2011-10-22"
"nyt_ec_news129995","2011-10-22"
"nyt_ec_news129977","2011-10-23"
"nyt_ec_news129978","2011-10-23"
"nyt_ec_news129979","2011-10-23"
"nyt_ec_news129980","2011-10-23"
"nyt_ec_news129981","2011-10-23"
"nyt_ec_news129982","2011-10-23"
"nyt_ec_news129983","2011-10-23"
"nyt_ec_news129984","2011-10-23"
"nyt_ec_news129985","2011-10-23"
"nyt_ec_news129939","2011-10-26"
"nyt_ec_news129940","2011-10-26"
"nyt_ec_news129941","2011-10-26"
"nyt_ec_news129942","2011-10-26"
"nyt_ec_news129943","2011-10-26"
"nyt_ec_news129944","2011-10-26"
"nyt_ec_news129945","2011-10-26"
"nyt_ec_news129946","2011-10-26"
"nyt_ec_news129947","2011-10-26"
"nyt_ec_news129948","2011-10-26"
"nyt_ec_news129949","2011-10-26"
"nyt_ec_news129950","2011-10-26"
"nyt_ec_news129951","2011-10-26"
"nyt_ec_news129952","2011-10-26"
"nyt_ec_news129953","2011-10-26"
"nyt_ec_news130059","2011-10-27"
"nyt_ec_news130060","2011-10-27"
"nyt_ec_news130061","2011-10-27"
"nyt_ec_news130062","2011-10-27"
"nyt_ec_news130063","2011-10-27"
"nyt_ec_news130040","2011-10-28"
"nyt_ec_news130041","2011-10-28"
"nyt_ec_news130042","2011-10-28"
"nyt_ec_news130043","2011-10-28"
"nyt_ec_news130044","2011-10-28"
"nyt_ec_news130045","2011-10-28"
"nyt_ec_news130046","2011-10-28"
"nyt_ec_news130047","2011-10-28"
"nyt_ec_news130048","2011-10-28"
"nyt_ec_news130049","2011-10-28"
"nyt_ec_news130050","2011-10-28"
"nyt_ec_news130051","2011-10-28"
"nyt_ec_news130052","2011-10-28"
"nyt_ec_news130053","2011-10-28"
"nyt_ec_news130054","2011-10-28"
"nyt_ec_news130055","2011-10-28"
"nyt_ec_news130056","2011-10-28"
"nyt_ec_news130057","2011-10-28"
"nyt_ec_news130058","2011-10-28"
"nyt_ec_news130036","2011-10-29"
"nyt_ec_news130037","2011-10-29"
"nyt_ec_news130038","2011-10-29"
"nyt_ec_news130039","2011-10-29"
"nyt_ec_news130028","2011-10-30"
"nyt_ec_news130029","2011-10-30"
"nyt_ec_news130030","2011-10-30"
"nyt_ec_news130031","2011-10-30"
"nyt_ec_news130032","2011-10-30"
"nyt_ec_news130033","2011-10-30"
"nyt_ec_news130034","2011-10-30"
"nyt_ec_news130035","2011-10-30"
"nyt_ec_news130024","2011-10-31"
"nyt_ec_news130025","2011-10-31"
"nyt_ec_news130026","2011-10-31"
"nyt_ec_news130027","2011-10-31"
"nyt_ec_news130009","2011-11-02"
"nyt_ec_news130010","2011-11-02"
"nyt_ec_news130011","2011-11-02"
"nyt_ec_news130012","2011-11-02"
"nyt_ec_news130013","2011-11-02"
"nyt_ec_news130014","2011-11-02"
"nyt_ec_news130015","2011-11-02"
"nyt_ec_news130016","2011-11-02"
"nyt_ec_news130017","2011-11-02"
"nyt_ec_news130018","2011-11-02"
"nyt_ec_news130019","2011-11-02"
"nyt_ec_news130020","2011-11-02"
"nyt_ec_news130117","2011-11-03"
"nyt_ec_news130118","2011-11-03"
"nyt_ec_news130119","2011-11-03"
"nyt_ec_news130120","2011-11-03"
"nyt_ec_news130121","2011-11-03"
"nyt_ec_news130122","2011-11-03"
"nyt_ec_news130123","2011-11-03"
"nyt_ec_news130124","2011-11-03"
"nyt_ec_news130125","2011-11-03"
"nyt_ec_news130126","2011-11-03"
"nyt_ec_news130127","2011-11-03"
"nyt_ec_news130103","2011-11-04"
"nyt_ec_news130104","2011-11-04"
"nyt_ec_news130105","2011-11-04"
"nyt_ec_news130106","2011-11-04"
"nyt_ec_news130107","2011-11-04"
"nyt_ec_news130108","2011-11-04"
"nyt_ec_news130109","2011-11-04"
"nyt_ec_news130110","2011-11-04"
"nyt_ec_news130111","2011-11-04"
"nyt_ec_news130112","2011-11-04"
"nyt_ec_news130113","2011-11-04"
"nyt_ec_news130114","2011-11-04"
"nyt_ec_news130115","2011-11-04"
"nyt_ec_news130116","2011-11-04"
"nyt_ec_news130094","2011-11-05"
"nyt_ec_news130095","2011-11-05"
"nyt_ec_news130096","2011-11-05"
"nyt_ec_news130097","2011-11-05"
"nyt_ec_news130098","2011-11-05"
"nyt_ec_news130099","2011-11-05"
"nyt_ec_news130100","2011-11-05"
"nyt_ec_news130101","2011-11-05"
"nyt_ec_news130102","2011-11-05"
"nyt_ec_news130084","2011-11-06"
"nyt_ec_news130085","2011-11-06"
