"variable","quarter","dispersion","f1_dispersion","variable_act","GB_nowcast","SPF_nowcast","GB_forecast1","SPF_forecast1","GB_now_error_abs","SPF_now_error_abs","GB_now_error_abs_std","SPF_now_error_abs_std","GB_SPF_now_gap_abs","GB_SPF_f1_gap_abs","GB_SPF_now_gap_abs_std","GB_SPF_f1_gap_abs_std","SPF_update_abs","GB_update_abs","SPF_update_abs_std","GB_update_abs_std","period"
"CPI",2020-01-01,0.51,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109"
"CPI",2020-04-01,3.74,0.8797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"110"
"CPI",2020-07-01,2.1928,0.8656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111"
"CPI",2020-10-01,0.9124,0.9594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112"
"CPI",2021-01-01,1.3866,0.6943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113"
"CPI",2021-04-01,1.5389,0.7785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114"
"CPI",2021-07-01,2.2738,1.3087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115"
"CPI",2021-10-01,1.2492,1.5246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116"
"CPI",2022-01-01,1.5425,1.9097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"117"
"CPI",2022-04-01,2.0747,2.4055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118"
"CPROF",1993-01-01,18.5955,11.2553,NA,NA,248.9735,NA,258.1403,NA,NA,NA,NA,NA,NA,NA,NA,2.8794,NA,-0.663262339237505,NA,"1"
"CPROF",1993-04-01,11.8628,11.4385,NA,NA,258.0378,NA,267.9885,NA,NA,NA,NA,NA,NA,NA,NA,0.10250000000002,NA,-0.709580171627351,NA,"2"
"CPROF",1993-07-01,11.238,12.0553,NA,NA,258.987,NA,265.5293,NA,NA,NA,NA,NA,NA,NA,NA,9.00149999999996,NA,-0.561147606379327,NA,"3"
"CPROF",1993-10-01,13.185,7.75,NA,NA,283.764,NA,290.044,NA,NA,NA,NA,NA,NA,NA,NA,18.2347,NA,-0.407140688585411,NA,"4"
"CPROF",1994-01-01,13.4206,16.455,NA,NA,293.6478,NA,304.913,NA,NA,NA,NA,NA,NA,NA,NA,3.60380000000004,NA,-0.65117957148094,NA,"5"
"CPROF",1994-04-01,22.6594,10.8273,NA,NA,302.7692,NA,311.2031,NA,NA,NA,NA,NA,NA,NA,NA,2.1438,NA,-0.675531919527026,NA,"6"
"CPROF",1994-07-01,11.0959,5.0837,NA,NA,321.2905,NA,325.5714,NA,NA,NA,NA,NA,NA,NA,NA,10.0874,NA,-0.54303513052779,NA,"7"
"CPROF",1994-10-01,9.6635,10.3039,NA,NA,335.7117,NA,336.7897,NA,NA,NA,NA,NA,NA,NA,NA,10.1403,NA,-0.54215277490338,NA,"8"
"CPROF",1995-01-01,12.6083,10.4578,NA,NA,339.1323,NA,343.3429,NA,NA,NA,NA,NA,NA,NA,NA,2.3426,NA,-0.672215997067052,NA,"9"
"CPROF",1995-04-01,9.8225,8.2421,NA,NA,343.7878,NA,347.1094,NA,NA,NA,NA,NA,NA,NA,NA,0.444900000000018,NA,-0.70386904561983,NA,"10"
"CPROF",1995-07-01,13.9573,9.2463,NA,NA,352.6534,NA,358.6282,NA,NA,NA,NA,NA,NA,NA,NA,5.54399999999998,NA,-0.618817636084355,NA,"11"
"CPROF",1995-10-01,4.5761,6.5465,NA,NA,358.7114,NA,362.1114,NA,NA,NA,NA,NA,NA,NA,NA,0.0832000000000335,NA,-0.709902089652891,NA,"12"
"CPROF",1996-01-01,8.6052,8.7807,NA,NA,382.9809,NA,389.9483,NA,NA,NA,NA,NA,NA,NA,NA,20.8695,NA,-0.363193040207448,NA,"13"
"CPROF",1996-04-01,6.9884,10.0507,NA,NA,405.4276,NA,407.4274,NA,NA,NA,NA,NA,NA,NA,NA,15.4793,NA,-0.453099907630743,NA,"14"
"CPROF",1996-07-01,7.4148,8.6378,NA,NA,417.312,NA,420.5321,NA,NA,NA,NA,NA,NA,NA,NA,9.88460000000003,NA,-0.546417771749533,NA,"15"
"CPROF",1996-10-01,6.0654,9.9702,NA,NA,409.3099,NA,411.5995,NA,NA,NA,NA,NA,NA,NA,NA,11.2222,NA,-0.524107017813613,NA,"16"
"CPROF",1997-01-01,9.085,6.9768,NA,NA,419.3167,NA,424.5066,NA,NA,NA,NA,NA,NA,NA,NA,7.71720000000005,NA,-0.58256933281466,NA,"17"
"CPROF",1997-04-01,10.5655,7.5504,NA,NA,426.2154,NA,428.3351,NA,NA,NA,NA,NA,NA,NA,NA,1.7088,NA,-0.682787584869524,NA,"18"
"CPROF",1997-07-01,14.6967,8.5978,NA,NA,480.0319,NA,489.3645,NA,NA,NA,NA,NA,NA,NA,NA,51.6968,NA,0.150996780971383,NA,"19"
"CPROF",1997-10-01,5.8119,6.7636,NA,NA,490.9985,NA,494.4947,NA,NA,NA,NA,NA,NA,NA,NA,1.63399999999996,NA,-0.684035225714626,NA,"20"
"CPROF",1998-01-01,6.6795,7.465,NA,NA,503.3735,NA,506.6256,NA,NA,NA,NA,NA,NA,NA,NA,8.87879999999996,NA,-0.563194204396625,NA,"21"
"CPROF",1998-04-01,8.3993,3.8349,NA,NA,488.5034,NA,491.3803,NA,NA,NA,NA,NA,NA,NA,NA,18.1222,NA,-0.409017153760195,NA,"22"
"CPROF",1998-07-01,9.085,6.3827,NA,NA,475.6965,NA,481.0496,NA,NA,NA,NA,NA,NA,NA,NA,15.6838,NA,-0.449688910935247,NA,"23"
"CPROF",1998-10-01,8.1912,8.5022,NA,NA,483.7781,NA,483.8941,NA,NA,NA,NA,NA,NA,NA,NA,2.7285,NA,-0.665779304525282,NA,"24"
"CPROF",1999-01-01,10.9712,4.0524,NA,NA,488.0892,NA,487.4175,NA,NA,NA,NA,NA,NA,NA,NA,4.19510000000002,NA,-0.641316870522276,NA,"25"
"CPROF",1999-04-01,5.7651,7.0445,NA,NA,492.7234,NA,490.5629,NA,NA,NA,NA,NA,NA,NA,NA,5.30590000000001,NA,-0.62278907037872,NA,"26"
"CPROF",1999-07-01,7.2604,6.84,NA,NA,510.7029,NA,512.2614,NA,NA,NA,NA,NA,NA,NA,NA,20.14,NA,-0.37536087438527,NA,"27"
"CPROF",1999-10-01,12.9667,7.067,NA,NA,591.4,NA,596.9083,NA,NA,NA,NA,NA,NA,NA,NA,79.1386,NA,0.608717510157048,NA,"28"
"CPROF",2000-01-01,8.7384,9.2624,NA,NA,617.6123,NA,617.0709,NA,NA,NA,NA,NA,NA,NA,NA,20.704,NA,-0.365953528975687,NA,"29"
"CPROF",2000-04-01,7.1211,7.1043,NA,NA,639.8637,NA,643.866,NA,NA,NA,NA,NA,NA,NA,NA,22.7927999999999,NA,-0.331112991579342,NA,"30"
"CPROF",2000-07-01,16.7317,8.5519,NA,NA,651.566,NA,657.6885,NA,NA,NA,NA,NA,NA,NA,NA,7.70000000000005,NA,-0.582856223490272,NA,"31"
"CPROF",2000-10-01,9.5314,7.4046,NA,NA,662.6257,NA,669.9249,NA,NA,NA,NA,NA,NA,NA,NA,4.93720000000008,NA,-0.628938872244877,NA,"32"
"CPROF",2001-01-01,11.0601,8.2087,NA,NA,633.5036,NA,634.4429,NA,NA,NA,NA,NA,NA,NA,NA,36.4213,NA,-0.103793830383398,NA,"33"
"CPROF",2001-04-01,7.5176,11.4361,NA,NA,612.4255,NA,616.8678,NA,NA,NA,NA,NA,NA,NA,NA,22.0174,NA,-0.344046423548475,NA,"34"
"CPROF",2001-07-01,13.2923,19.6346,NA,NA,491.3874,NA,494.9439,NA,NA,NA,NA,NA,NA,NA,NA,125.4804,NA,1.38168438870642,NA,"35"
"CPROF",2001-10-01,29.5087,23.6151,NA,NA,466.002,NA,470.0962,NA,NA,NA,NA,NA,NA,NA,NA,28.9419,NA,-0.228547907079215,NA,"36"
"CPROF",2002-01-01,15.2836,12.8531,NA,NA,480.7465,NA,495.475,NA,NA,NA,NA,NA,NA,NA,NA,10.6503,NA,-0.533646132777692,NA,"37"
"CPROF",2002-04-01,20.2341,7.1421,NA,NA,473.9258,NA,483.449,NA,NA,NA,NA,NA,NA,NA,NA,21.5492,NA,-0.351855854613663,NA,"38"
"CPROF",2002-07-01,28.2665,10.5947,NA,NA,461.7143,NA,471.9048,NA,NA,NA,NA,NA,NA,NA,NA,21.7347,NA,-0.348761772036575,NA,"39"
"CPROF",2002-10-01,7.2755,10.6828,NA,NA,470.8663,NA,483.0364,NA,NA,NA,NA,NA,NA,NA,NA,1.0385,NA,-0.693967981373148,NA,"40"
"CPROF",2003-01-01,12.6708,11.6458,NA,NA,468.4423,NA,479.2157,NA,NA,NA,NA,NA,NA,NA,NA,14.5941,NA,-0.467864769610465,NA,"41"
"CPROF",2003-04-01,7.522,6.2785,NA,NA,493.784,NA,508.9484,NA,NA,NA,NA,NA,NA,NA,NA,14.5683,NA,-0.468295105623883,NA,"42"
"CPROF",2003-07-01,15.865,13.8118,NA,NA,513.2009,NA,524.5244,NA,NA,NA,NA,NA,NA,NA,NA,4.25250000000005,NA,-0.640359456290874,NA,"43"
"CPROF",2003-10-01,15.4749,11.6168,NA,NA,528.1271,NA,542.9997,NA,NA,NA,NA,NA,NA,NA,NA,3.60270000000003,NA,-0.651197919140427,NA,"44"
"CPROF",2004-01-01,14.3973,9.1498,NA,NA,697.257,NA,722.5565,NA,NA,NA,NA,NA,NA,NA,NA,154.2573,NA,1.8616741726019,NA,"45"
"CPROF",2004-04-01,24.0896,13.9863,NA,NA,739.6458,NA,761.0848,NA,NA,NA,NA,NA,NA,NA,NA,17.0893,NA,-0.426245606018279,NA,"46"
"CPROF",2004-07-01,15.7967,11.4177,NA,NA,724.2241,NA,739.43,NA,NA,NA,NA,NA,NA,NA,NA,36.8607,NA,-0.0964647744029533,NA,"47"
"CPROF",2004-10-01,35.9975,43.9794,NA,NA,757.9563,NA,801.1065,NA,NA,NA,NA,NA,NA,NA,NA,18.5263000000001,NA,-0.402276890852369,NA,"48"
"CPROF",2005-01-01,91.7573,3.6363,NA,NA,798.0531,NA,818.2094,NA,NA,NA,NA,NA,NA,NA,NA,3.05340000000001,NA,-0.660360073100506,NA,"49"
"CPROF",2005-04-01,2.9243,4.7633,NA,NA,956.4874,NA,968.7879,NA,NA,NA,NA,NA,NA,NA,NA,138.278,NA,1.59514439511367,NA,"50"
"CPROF",2005-07-01,7.9999,15.8269,NA,NA,1033.3237,NA,1051.0322,NA,NA,NA,NA,NA,NA,NA,NA,64.5357999999999,NA,0.365147326562951,NA,"51"
"CPROF",2005-10-01,69.9214,15.5954,NA,NA,1087.88,NA,1101.4293,NA,NA,NA,NA,NA,NA,NA,NA,36.8478,NA,-0.0966799424096609,NA,"52"
"CPROF",2006-01-01,8.9312,10.2419,NA,NA,1055.6045,NA,1071.552,NA,NA,NA,NA,NA,NA,NA,NA,45.8248000000001,NA,0.0530536386928817,NA,"53"
"CPROF",2006-04-01,9.2826,9.2832,NA,NA,1129.053,NA,1124.6609,NA,NA,NA,NA,NA,NA,NA,NA,57.5010000000002,NA,0.247809040237886,NA,"54"
"CPROF",2006-07-01,17.5501,11.0563,NA,NA,1130.3792,NA,1149.2929,NA,NA,NA,NA,NA,NA,NA,NA,5.7183,NA,-0.615910366040223,NA,"55"
"CPROF",2006-10-01,8.5465,6.6636,NA,NA,1149.6788,NA,1174.3565,NA,NA,NA,NA,NA,NA,NA,NA,0.385899999999992,NA,-0.70485314735594,NA,"56"
"CPROF",2007-01-01,8.8431,6.0091,NA,NA,1256.7705,NA,1270.8678,NA,NA,NA,NA,NA,NA,NA,NA,82.414,NA,0.663350168232492,NA,"57"
"CPROF",2007-04-01,7.612,5.9656,NA,NA,1228.4935,NA,1251.3019,NA,NA,NA,NA,NA,NA,NA,NA,42.3742999999999,NA,-0.00449963317905104,NA,"58"
"CPROF",2007-07-01,12.0895,5.2887,NA,NA,1135.3638,NA,1145.8182,NA,NA,NA,NA,NA,NA,NA,NA,115.9381,NA,1.22252177859672,NA,"59"
"CPROF",2007-10-01,10.0534,8.2732,NA,NA,1166.0351,NA,1180.0454,NA,NA,NA,NA,NA,NA,NA,NA,20.2169000000001,NA,-0.374078206190237,NA,"60"
"CPROF",2008-01-01,10.3795,20.4013,NA,NA,1231.4906,NA,1256.4595,NA,NA,NA,NA,NA,NA,NA,NA,51.4452000000001,NA,0.146800170856046,NA,"61"
"CPROF",2008-04-01,19.4324,16.4859,NA,NA,1138.0515,NA,1160.3248,NA,NA,NA,NA,NA,NA,NA,NA,118.408,NA,1.26371894602071,NA,"62"
"CPROF",2008-07-01,19.597,14.4599,NA,NA,1203.9931,NA,1199.081,NA,NA,NA,NA,NA,NA,NA,NA,43.6682999999998,NA,0.0170838862535733,NA,"63"
"CPROF",2008-10-01,21.1309,27.9773,NA,NA,1085.2008,NA,1074.2033,NA,NA,NA,NA,NA,NA,NA,NA,113.8802,NA,1.18819664363505,NA,"64"
"CPROF",2009-01-01,19.6352,14.396,NA,NA,1037.9867,NA,1026.0546,NA,NA,NA,NA,NA,NA,NA,NA,36.2166,NA,-0.107208163016983,NA,"65"
"CPROF",2009-04-01,25.1601,15.6196,NA,NA,915.2266,NA,926.9683,NA,NA,NA,NA,NA,NA,NA,NA,110.828,NA,1.13728689246638,NA,"66"
"CPROF",2009-07-01,15.3446,12.612,NA,NA,971.5572,NA,967.0351,NA,NA,NA,NA,NA,NA,NA,NA,44.5889,NA,0.0324392092749637,NA,"67"
"CPROF",2009-10-01,17.6909,12.0765,NA,NA,1016.6673,NA,1048.9715,NA,NA,NA,NA,NA,NA,NA,NA,49.6321999999999,NA,0.116559892083746,NA,"68"
"CPROF",2010-01-01,15.4741,12.1801,NA,NA,1136.9538,NA,1146.0676,NA,NA,NA,NA,NA,NA,NA,NA,87.9822999999999,NA,0.756227688523599,NA,"69"
"CPROF",2010-04-01,12.5394,16.6349,NA,NA,1160.6612,NA,1204.9019,NA,NA,NA,NA,NA,NA,NA,NA,14.5935999999999,NA,-0.467873109455688,NA,"70"
"CPROF",2010-07-01,9.1574,7.9747,NA,NA,1222.9147,NA,1248.2973,NA,NA,NA,NA,NA,NA,NA,NA,18.0128,NA,-0.410841911894608,NA,"71"
"CPROF",2010-10-01,12.3528,5.7784,NA,NA,1273.0674,NA,1291.9282,NA,NA,NA,NA,NA,NA,NA,NA,24.7701,NA,-0.298132239667338,NA,"72"
"CPROF",2011-01-01,11.0318,7.2819,NA,NA,1300.3237,NA,1312.9358,NA,NA,NA,NA,NA,NA,NA,NA,8.39549999999986,NA,-0.571255498787499,NA,"73"
"CPROF",2011-04-01,9.1657,7.7516,NA,NA,1303.4163,NA,1325.2461,NA,NA,NA,NA,NA,NA,NA,NA,9.51949999999988,NA,-0.552507526730101,NA,"74"
"CPROF",2011-07-01,10.5635,6.3688,NA,NA,1467.0809,NA,1475.8059,NA,NA,NA,NA,NA,NA,NA,NA,141.8348,NA,1.65447071807964,NA,"75"
"CPROF",2011-10-01,12.537,7.0919,NA,NA,1547.649,NA,1562.4698,NA,NA,NA,NA,NA,NA,NA,NA,71.8430999999998,NA,0.487030828533609,NA,"76"
"CPROF",2012-01-01,6.9572,6.8821,NA,NA,1587.2639,NA,1607.027,NA,NA,NA,NA,NA,NA,NA,NA,24.7940999999998,NA,-0.297731927096719,NA,"77"
"CPROF",2012-04-01,12.9988,8.2227,NA,NA,1598.6019,NA,1619.3831,NA,NA,NA,NA,NA,NA,NA,NA,8.42510000000016,NA,-0.570761779950395,NA,"78"
"CPROF",2012-07-01,6.6155,5.2266,NA,NA,1535.9835,NA,1557.2213,NA,NA,NA,NA,NA,NA,NA,NA,83.3996,NA,0.679789671132644,NA,"79"
"CPROF",2012-10-01,7.062,13.3389,NA,NA,1562.0062,NA,1562.6994,NA,NA,NA,NA,NA,NA,NA,NA,4.78490000000011,NA,-0.631479189099273,NA,"80"
"CPROF",2013-01-01,10.7645,5.4262,NA,NA,1538.8534,NA,1547.5259,NA,NA,NA,NA,NA,NA,NA,NA,23.846,NA,-0.313545941605274,NA,"81"
"CPROF",2013-04-01,11.9213,5.9774,NA,NA,1560.7966,NA,1580.6349,NA,NA,NA,NA,NA,NA,NA,NA,13.2706999999998,NA,-0.489938671942105,NA,"82"
"CPROF",2013-07-01,4.1003,3.515,NA,NA,1625.1542,NA,1643.5708,NA,NA,NA,NA,NA,NA,NA,NA,44.5192999999999,NA,0.0312783028201634,NA,"83"
"CPROF",2013-10-01,6.5794,3.8238,NA,NA,1682.0349,NA,1701.2768,NA,NA,NA,NA,NA,NA,NA,NA,38.4641000000001,NA,-0.0697205587474065,NA,"84"
"CPROF",2014-01-01,10.1722,6.1721,NA,NA,1734.8841,NA,1760.6403,NA,NA,NA,NA,NA,NA,NA,NA,33.6072999999999,NA,-0.150730479288663,NA,"85"
"CPROF",2014-04-01,4.5939,3.3257,NA,NA,1761.0532,NA,1787.1485,NA,NA,NA,NA,NA,NA,NA,NA,0.412900000000036,NA,-0.704402795713991,NA,"86"
"CPROF",2014-07-01,6.1838,4.0684,NA,NA,1582.4979,NA,1599.6919,NA,NA,NA,NA,NA,NA,NA,NA,204.6506,NA,2.70221881697916,NA,"87"
"CPROF",2014-10-01,6.2048,8.7801,NA,NA,1582.3402,NA,1585.5822,NA,NA,NA,NA,NA,NA,NA,NA,17.3516999999999,NA,-0.421868855246161,NA,"88"
"CPROF",2015-01-01,7.5446,11.5596,NA,NA,1611.2661,NA,1649.1918,NA,NA,NA,NA,NA,NA,NA,NA,25.6839,NA,-0.282890338540959,NA,"89"
"CPROF",2015-04-01,23.4842,10.4444,NA,NA,1570.8077,NA,1596.4629,NA,NA,NA,NA,NA,NA,NA,NA,78.3841,NA,0.596132683718163,NA,"90"
"CPROF",2015-07-01,12.6509,9.5741,NA,NA,1562.5338,NA,1583.6864,NA,NA,NA,NA,NA,NA,NA,NA,33.9291000000001,NA,-0.145362954904256,NA,"91"
"CPROF",2015-10-01,13.5794,8.5267,NA,NA,1581.8883,NA,1596.7632,NA,NA,NA,NA,NA,NA,NA,NA,1.79809999999998,NA,-0.681298088513007,NA,"92"
"CPROF",2016-01-01,8.7054,4.8409,NA,NA,1511.3636,NA,1539.1238,NA,NA,NA,NA,NA,NA,NA,NA,85.3996000000002,NA,0.713149052017696,NA,"93"
"CPROF",2016-04-01,16.4836,5.5238,NA,NA,1408.8251,NA,1429.3647,NA,NA,NA,NA,NA,NA,NA,NA,130.2987,NA,1.46205214116564,NA,"94"
"CPROF",2016-07-01,6.4089,5.357,NA,NA,1514.4204,NA,1523.9138,NA,NA,NA,NA,NA,NA,NA,NA,85.0556999999999,NA,0.707412906474507,NA,"95"
"CPROF",2016-10-01,8.4328,4.1942,NA,NA,1526.6586,NA,1550.0412,NA,NA,NA,NA,NA,NA,NA,NA,2.74479999999994,NA,-0.66550742557107,NA,"96"
"CPROF",2017-01-01,8.7366,7.1658,NA,NA,1612.6335,NA,1635.8957,NA,NA,NA,NA,NA,NA,NA,NA,62.5923,NA,0.332730348187908,NA,"97"
"CPROF",2017-04-01,6.6669,4.7436,NA,NA,1640.5175,NA,1662.5383,NA,NA,NA,NA,NA,NA,NA,NA,4.62179999999989,NA,-0.634199646610453,NA,"98"
"CPROF",2017-07-01,7.5717,8.2999,NA,NA,1686.5231,NA,1716.1436,NA,NA,NA,NA,NA,NA,NA,NA,23.9848000000002,NA,-0.311230800571849,NA,"99"
"CPROF",2017-10-01,8.7467,6.7191,NA,NA,1704.3084,NA,1713.8607,NA,NA,NA,NA,NA,NA,NA,NA,11.8352000000002,NA,-0.513882367572342,NA,"100"
"CPROF",2018-01-01,7.1209,11.403,NA,NA,1808.4054,NA,1843.6255,NA,NA,NA,NA,NA,NA,NA,NA,94.5447000000001,NA,0.865686489083625,NA,"101"
"CPROF",2018-04-01,4.5312,5.1676,NA,NA,1829.6789,NA,1863.466,NA,NA,NA,NA,NA,NA,NA,NA,13.9466,NA,-0.478664869172,NA,"102"
"CPROF",2018-07-01,8.6447,9.2703,NA,NA,2022.6512,NA,2056.9178,NA,NA,NA,NA,NA,NA,NA,NA,159.1852,NA,1.94387001913362,NA,"103"
"CPROF",2018-10-01,8.2744,5.6494,NA,NA,2062.8696,NA,2094.1713,NA,NA,NA,NA,NA,NA,NA,NA,5.95179999999982,NA,-0.612015658321896,NA,"104"
"CPROF",2019-01-01,7.5268,4.54,NA,NA,2107.5271,NA,2130.3975,NA,NA,NA,NA,NA,NA,NA,NA,13.3557999999998,NA,-0.488519230285446,NA,"105"
"CPROF",2019-04-01,8.0723,2.2947,NA,NA,2138.4575,NA,2163.8154,NA,NA,NA,NA,NA,NA,NA,NA,8.05999999999995,NA,-0.576851534930965,NA,"106"
"CPROF",2019-07-01,7.8734,5.4958,NA,NA,1826.2555,NA,1855.2692,NA,NA,NA,NA,NA,NA,NA,NA,337.5599,NA,4.91910479791177,NA,"107"
"CPROF",2019-10-01,4.9944,16.2865,NA,NA,1881.9776,NA,1880.9947,NA,NA,NA,NA,NA,NA,NA,NA,26.7084,NA,-0.265801995682593,NA,"108"
"CPROF",2020-01-01,7.0193,5.5748,NA,NA,1885.3965,NA,1901.2293,NA,NA,NA,NA,NA,NA,NA,NA,4.40180000000009,NA,-0.637869178507805,NA,"109"
"CPROF",2020-04-01,34.1276,60.2922,NA,NA,1544.0147,NA,1624.0128,NA,NA,NA,NA,NA,NA,NA,NA,357.2146,NA,5.24693910965245,NA,"110"
"CPROF",2020-07-01,52.9478,18.4333,NA,NA,1753.6223,NA,1721.2361,NA,NA,NA,NA,NA,NA,NA,NA,129.6095,NA,1.45055649851265,NA,"111"
"CPROF",2020-10-01,68.4636,10.2973,NA,NA,1740.4971,NA,1760.3597,NA,NA,NA,NA,NA,NA,NA,NA,19.261,NA,-0.390022322284249,NA,"112"
"CPROF",2021-01-01,19.243,22.9436,NA,NA,1958.0182,NA,2019.0685,NA,NA,NA,NA,NA,NA,NA,NA,197.6585,NA,2.58559275343599,NA,"113"
"CPROF",2021-04-01,18.3797,10.9755,NA,NA,2120.6089,NA,2158.6426,NA,NA,NA,NA,NA,NA,NA,NA,101.5404,NA,0.982372599512391,NA,"114"
"CPROF",2021-07-01,10.9045,6.0579,NA,NA,2349.4395,NA,2373.0963,NA,NA,NA,NA,NA,NA,NA,NA,190.7969,NA,2.47114338949556,NA,"115"
"CPROF",2021-10-01,25.7064,6.8724,NA,NA,2424.9891,NA,2465.0152,NA,NA,NA,NA,NA,NA,NA,NA,51.8927999999996,NA,0.154266000298112,NA,"116"
"CPROF",2022-01-01,7.4933,4.6419,NA,NA,2569.0946,NA,2602.8722,NA,NA,NA,NA,NA,NA,NA,NA,104.0794,NA,1.02472233354596,NA,"117"
"CPROF",2022-04-01,8.3122,8.6447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118"
"EMP",1993-01-01,NA,NA,7,7,7.1455,7,7.0182,0,0.1455,-0.883603657929992,0.438870922409935,0.1455,0.0182000000000002,0.842164010414964,-1.08304827713304,0.200699999999999,0.3,0.285760537422735,1.0574621709246,"1"
"EMP",1993-04-01,NA,NA,7,7,6.9583,7,6.8444,0,0.0416999999999996,-0.883603657929992,-0.739347159058941,0.0416999999999996,0.1556,-0.597714500803305,0.171631525356759,0.0598999999999998,0,-0.62966482832946,-1.09092616367538,"2"
"EMP",1993-07-01,NA,NA,6.7,6.8,6.9029,6.7,6.8071,0.0999999999999996,0.2029,0.731258199666194,1.09040963027422,0.1029,0.1071,0.251231211013247,-0.271250355434764,0.0584999999999996,0.2,-0.638767069182112,0.34133272605794,"3"
"EMP",1993-10-01,NA,NA,6.5,6.6,6.7059,6.5,6.6312,0.0999999999999996,0.2059,0.731258199666194,1.12446217598141,0.1059,0.1312,0.292846196886609,-0.0511791528146474,0.1012,0.100000000000001,-0.36114872317629,-0.374796718808715,"4"
"EMP",1994-01-01,NA,NA,6.6,6.5,6.6696,6.6,6.5393,0.0999999999999996,0.0696000000000003,0.731258199666194,-0.42265848398204,0.1696,0.0606999999999998,1.17647106359762,-0.694955907367276,0.0384000000000002,0,-0.769449241423721,-1.09092616367538,"5"
"EMP",1994-04-01,NA,NA,6.2,6.3,6.4441,6.3,6.3441,0.0999999999999996,0.2441,0.731258199666194,1.55806459131966,0.1441,0.0441000000000003,0.822743683674059,-0.846540221205195,0.0952000000000002,0.3,-0.400158326830505,1.0574621709246,"6"
"EMP",1994-07-01,NA,NA,6,6.1,6.0966,6,6.0379,0.0999999999999996,0.0965999999999996,0.731258199666194,-0.116185572617314,0.00340000000000007,0.0378999999999996,-1.12899915378653,-0.903156049265149,0.2475,0.2,0.590035445925604,0.34133272605794,"7"
"EMP",1994-10-01,NA,NA,5.6,5.6,5.8407,5.5,5.8,0,0.2407,-0.883603657929992,1.51947170618486,0.2407,0.3,2.16274622879626,1.49023242404328,0.1972,0.4,0.263004935291112,1.77359161579126,"8"
"EMP",1995-01-01,NA,NA,5.5,5.5,5.5345,5.5,5.4655,0,0.0345000000000004,-0.883603657929992,-0.821073268756195,0.0345000000000004,0.0345000000000004,-0.697590466899359,-0.934203438846403,0.265499999999999,0,0.707064256888235,-1.09092616367538,"9"
"EMP",1995-04-01,NA,NA,5.7,5.8,5.6186,6,5.6176,0.0999999999999996,0.0814000000000004,0.731258199666194,-0.288718470867082,0.1814,0.3824,1.34015667469951,2.24267504213032,0.1531,0.3,-0.0237156515673491,1.0574621709246,"10"
"EMP",1995-07-01,NA,NA,5.6,5.7,5.7388,5.8,5.7347,0.100000000000001,0.138800000000001,0.731258199666208,0.362820236997211,0.0388000000000002,0.0652999999999997,-0.637942320480879,-0.652950615580864,0.1212,0.3,-0.231116710995583,1.0574621709246,"11"
"EMP",1995-10-01,NA,NA,5.5,5.6,5.6045,5.6,5.6477,0.0999999999999996,0.1045,0.731258199666194,-0.0265138689217035,0.00450000000000017,0.0477000000000007,-1.11374032563296,-0.813666514589737,0.1302,0.2,-0.172602305514262,0.34133272605794,"12"
"EMP",1996-01-01,NA,NA,5.6,5.6,5.7517,5.6,5.7706,0,0.1517,-0.883603657929992,0.509246183538131,0.1517,0.1706,0.928168314553239,0.308605302921153,0.103999999999999,0,-0.342944241470999,-1.09092616367538,"13"
"EMP",1996-04-01,NA,NA,5.4,5.5,5.5325,5.5,5.535,0.0999999999999996,0.132499999999999,0.731258199666194,0.291309891012091,0.0324999999999998,0.0350000000000001,-0.725333790814941,-0.929637646260926,0.2381,0.0999999999999996,0.528920400200668,-0.374796718808721,"14"
"EMP",1996-07-01,NA,NA,5.3,5.3,5.4232,5.4,5.4205,0,0.1232,-0.883603657929992,0.185746999319798,0.1232,0.0204999999999993,0.532825948756314,-1.06204563123984,0.111800000000001,0.2,-0.292231756720513,0.34133272605794,"15"
"EMP",1996-10-01,NA,NA,5.3,5.3,5.2361,5.2,5.275,0,0.0638999999999994,-0.883603657929992,-0.487358320825717,0.0638999999999994,0.0750000000000002,-0.289763605340443,-0.564374239422554,0.184399999999999,0.100000000000001,0.179784447495455,-0.374796718808715,"16"
