"meeting","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","subsequent_meeting","recent_meeting","subsequent_pub","recent_pub"
"FEDm_28_prepub",0.0535821393493909,0.0208301142629647,0.0452272482722641,0.0245066188076558,0.0591577107026626,0.0264939212255645,0.0348658112162333,0.0316450818644739,0.0301821264662336,0.0319371107334332,0.0340283158540403,0.0197473604186308,0.0291314407498459,0.0219415422483718,0.0572384424562361,0.0240075160951605,0.0233593825416397,0.0284118726222377,0.0382328448547026,0.0252055870512078,0.0295862570335888,0.0347100999337544,0.0341666931873765,0.0243464147033052,0.0258833118840672,0.0399919406380721,0.0406860607188501,0.0334974690923615,0.051556962636896,0.0258426023787782,NA,NA,"FEDm_28",NA
"FEDm_29_postmeet",0.0447397108968054,0.0320389967416536,0.0353598390123883,0.0309147188007855,0.0568061831061418,0.0207618534859707,0.0350327019321332,0.025976040376945,0.0258373725845042,0.0343338833678428,0.0355445895946247,0.0233262266531405,0.0271715309078086,0.0266473445818922,0.0421007890432013,0.0227384572816842,0.0357908134792474,0.0270521056674695,0.0460604872929183,0.0273487264849909,0.0245201896064818,0.0290272195136014,0.0320832660319375,0.042457944361021,0.0339981515725485,0.0348652730557501,0.0516952305519503,0.0299727228868396,0.0420759272798378,0.0237217038478839,NA,"FEDm_29",NA,NA
"FEDm_29_postpub",0.0457870175188765,0.0282528030115367,0.0489440568070324,0.0364743191890277,0.0606933611627438,0.0403846287915075,0.0338826087038873,0.0221885972711307,0.0299106029825747,0.0412056876990289,0.0268065638046378,0.0191407797417585,0.0345092563279874,0.0258401047798161,0.0334983558864561,0.0188070915583407,0.033525713831214,0.0166770408480553,0.0298494598629114,0.0281706193776579,0.0280057337478603,0.0268758119961345,0.0299799470693612,0.0360279896626468,0.0352346183267909,0.0324015621272497,0.0614756874766165,0.0338538551853229,0.0419610711352004,0.0196350541166355,NA,NA,NA,"FEDm_29"
"FEDm_29_premeet",0.0435426020448744,0.0282954861058035,0.0470953395295321,0.0237274568466004,0.0705596748249788,0.0258834818376548,0.027503405447591,0.0290545084853926,0.0279380826728018,0.0307395588713852,0.0394030025510098,0.022372465361642,0.028369338576494,0.0210265546479817,0.032928058383827,0.0296719637351711,0.0217975692803133,0.0199111234142093,0.0289701802372718,0.024552117550984,0.0333809144741029,0.0312796247270716,0.0217523812324093,0.0289024705884583,0.0324179400954017,0.0435458722393606,0.0652196685077623,0.0449359104061712,0.0519071123339304,0.0233161349898131,"FEDm_29",NA,NA,NA
"FEDm_29_prepub",0.0783671933743315,0.0273171084546899,0.0435594007016133,0.0323966526768636,0.0528336143741407,0.0300667100883713,0.0254909879858734,0.0271855376949038,0.0238250555612988,0.0318309384798647,0.0301674738663923,0.0256437689603248,0.0358285097604044,0.0231549232751261,0.0310908847248327,0.0285558294415634,0.0284144674099356,0.0187525107702982,0.0423339058036401,0.0281353233027802,0.0351185085606369,0.0329244828073541,0.0275327599740869,0.0260322282842964,0.0261040316108122,0.0369492909675539,0.0402239295485415,0.0277693952187064,0.0550368387101285,0.0273577376106344,NA,NA,"FEDm_29",NA
"FEDm_3_postmeet",0.0346302798582387,0.0303620867417035,0.0434010390411196,0.038669947949167,0.0364423960245722,0.0316558870256994,0.0421101944614617,0.0300214983788128,0.0340929023428959,0.0300898919478668,0.0312271741209278,0.021882672339468,0.034312844811922,0.0289883281116783,0.036845756351442,0.0349738292157231,0.0248812457499394,0.0253742441479408,0.033859681185579,0.0288231437341263,0.047870204850912,0.0312345631850152,0.042496354992455,0.0324648403700743,0.0221146445191385,0.0395019837945324,0.0359993741854661,0.0251204899583366,0.0435794083914822,0.0269730922123033,NA,"FEDm_3",NA,NA
"FEDm_3_postpub",0.0287122842198385,0.0265437325307252,0.0608817574798901,0.0238844878001136,0.0374355048023385,0.0308133943123977,0.0327788529741352,0.0468769177180348,0.0314371181653768,0.0387718124177242,0.0434455809860666,0.0237604484239546,0.0249327578726225,0.0349591356624825,0.026507021946928,0.0344529392230928,0.0348491101780614,0.028208122073699,0.0281104358333245,0.0297093338103055,0.0465758749045645,0.0289429512274315,0.0462926984884267,0.0275281597409031,0.0239010298533385,0.0447515303174077,0.0398331934673985,0.0252741554854538,0.0315685186999193,0.0182611393840445,NA,NA,NA,"FEDm_3"
"FEDm_3_premeet",0.0338074458694778,0.0349303769789068,0.0500753073518161,0.0315147752607278,0.0448135443148634,0.0385503609094066,0.0318263016630502,0.0279646241298447,0.031105076358676,0.037740543478884,0.0349598641650361,0.0221025263326352,0.0397655556045306,0.0242753242777843,0.0455550762397023,0.043026979820852,0.0313257771054248,0.0206431821502919,0.0248643686670363,0.0243387110985703,0.0444089902103052,0.0347910813541454,0.0289910841275366,0.0328926326820905,0.0167752345569576,0.0324228372449159,0.0387210589508096,0.0283991819864211,0.0435803997285688,0.0258317773807319,"FEDm_3",NA,NA,NA
"FEDm_3_prepub",0.0334523140411591,0.0199685470353548,0.0360942001597328,0.0220285916096612,0.0369873023132757,0.0348539758505872,0.0316607353718383,0.0438899716823123,0.0336963008553804,0.0417500529692866,0.0339967057289832,0.0226893200522905,0.028655911255309,0.0325671426220375,0.0229023961570793,0.0341435870838983,0.0313832203961855,0.0376433873472201,0.0232005414483681,0.029325833761569,0.057004187943027,0.0273161708385077,0.0521408353499216,0.0363385589939441,0.0208765470414501,0.0542397474329299,0.0352112392784622,0.0226997156765384,0.0467747781861418,0.0165081815175483,NA,NA,"FEDm_3",NA
"FEDm_30_postmeet",0.0551500153488985,0.0259586594699746,0.045784063038988,0.0385653421493639,0.0479364447324585,0.0388441333741966,0.0336781881886973,0.023141449462475,0.030304371722794,0.0383238691293987,0.0254409680727837,0.0240823288271011,0.0305587621146269,0.0200630714294871,0.0381765564574372,0.0245904596928571,0.0376038948303083,0.0181909077513491,0.0409655758172226,0.0270148662791164,0.0313400366968625,0.0268536992606929,0.0265799603526911,0.0290006935543298,0.0318696238998426,0.036091757902467,0.0591034852712464,0.0311223481515156,0.0394396858092616,0.0242247812115558,NA,"FEDm_30",NA,NA
"FEDm_30_postpub",0.0326136107194971,0.0205243561893853,0.0474801950089933,0.0285577915430124,0.043221425172223,0.047716685667102,0.0207984246449692,0.0400570924705391,0.034509217532137,0.0404159630196197,0.0304569034067365,0.0234024441043189,0.0367359948898739,0.0393817066829977,0.0249387310062059,0.019522283036611,0.0242948837939553,0.0454957081671163,0.031513715056105,0.0215219179902275,0.0453860678509915,0.041179864717703,0.0226352372540154,0.0238022509152468,0.0324733406831593,0.0264964524066993,0.0465896257731392,0.031173827497881,0.057296133775668,0.0198081490238705,NA,NA,NA,"FEDm_30"
"FEDm_30_premeet",0.0771909562532285,0.030387481555774,0.0352402385664014,0.0279932907872731,0.0459579130928834,0.0515632168959089,0.0264316173297968,0.0272510445499702,0.0268391671813995,0.0378184453397843,0.0311153042579585,0.0225953280067486,0.0337211235689465,0.0310995253394711,0.0281120870671264,0.0204412069197227,0.0253418415429741,0.0238952373575358,0.0314377009400753,0.0291688149757203,0.0359526021305641,0.0284810788727963,0.0272133061721603,0.025477803160283,0.0246708006181616,0.0336022925349687,0.0468862112223917,0.0279471203031521,0.056710442187038,0.0294568012697847,"FEDm_30",NA,NA,NA
"FEDm_30_prepub",0.0349916908367837,0.0218191516429612,0.0473667073955861,0.0332320370771567,0.0513829555577007,0.0415882368840965,0.0267047624168184,0.025083478388774,0.0418193196190509,0.0387959295893506,0.0229783262654776,0.0217153679941517,0.0403816729170628,0.0283342037945917,0.0428467362543598,0.0281496200794549,0.0227129660282212,0.0222227867973438,0.040171238852251,0.0245429115908957,0.0541779750793091,0.026884900012035,0.0323482235108834,0.0267949995067893,0.0213285071310307,0.0413578002372667,0.044810640368833,0.019795986034543,0.050469668276714,0.0251911998605067,NA,NA,"FEDm_30",NA
"FEDm_31_postmeet",0.0361145491240331,0.0267235716361409,0.0363074001214527,0.0234290379123853,0.0466842492121387,0.0462074128355768,0.0233704046553809,0.037583277646352,0.0264901848426662,0.0430809272092197,0.0320861695981742,0.0231322344367713,0.0314516965374602,0.0290735188634981,0.0256992898776281,0.0319260666134737,0.0248093099292963,0.0280216034833697,0.0346992805561001,0.0229131915445222,0.0380929534058461,0.0398215351156861,0.0283026981209795,0.0232443865618068,0.0296524632396734,0.035238386307839,0.0592554194154728,0.0289340902332446,0.0655397964937851,0.0221148944700264,NA,"FEDm_31",NA,NA
"FEDm_31_postpub",0.0354163567274664,0.024166092650359,0.0540558382856428,0.0298292009454405,0.0432272722488746,0.0282993071040428,0.0247516992450375,0.0252255614457511,0.0259952462193924,0.0353892970115146,0.0513494605229794,0.0222627990219631,0.0341210375556824,0.0270862157133267,0.0390345517055742,0.0286941486695794,0.044016167510442,0.0300646121139338,0.0218631765657949,0.0306643647050304,0.0251875328430441,0.033649060787009,0.0313546595254248,0.0214342047177862,0.041678147778443,0.0388563242438126,0.0469506840950358,0.041321307539706,0.0346092272015286,0.0294464453003821,NA,NA,NA,"FEDm_31"
"FEDm_31_premeet",0.0287876803843447,0.0193705048719322,0.0559556582712587,0.0292004921342368,0.0455611515853837,0.0552878103803571,0.0357023110106275,0.0231043737223518,0.0468378958746579,0.0340832606193427,0.0384621342317854,0.019365091813136,0.0331040534110571,0.0283240860490492,0.0309645004433211,0.0214702610747315,0.0307805107999415,0.0177223846300297,0.035520045538106,0.0228377190083297,0.0301372487551601,0.0292501507025558,0.0400706327375349,0.0251036350445062,0.0305008913577349,0.0285098510055921,0.0529661143593082,0.0362853482547091,0.0477636168318269,0.0269705850970915,"FEDm_31",NA,NA,NA
"FEDm_31_prepub",0.0425012050125571,0.0293125547090918,0.0457591249965597,0.0319039606305801,0.055528270069437,0.0315394537595427,0.0327620488037563,0.0354102792108374,0.0285015085062096,0.0364212955479516,0.039526788716151,0.0191508104916121,0.0382093875751366,0.0309807800809961,0.0221764955878267,0.0205582296784947,0.0292234032161847,0.0327239541181676,0.0326898425081911,0.0261879144393583,0.0381096605275626,0.0421793786756169,0.0422158848182208,0.0240965095747311,0.025058886341575,0.0360994578031344,0.035844281089753,0.0347389797917627,0.0366104796278594,0.0239791740911419,NA,NA,"FEDm_31",NA
"FEDm_32_postmeet",0.0537336833870519,0.0195375124043833,0.0537053980469002,0.0272483138846325,0.0654903016964012,0.0206227021869897,0.0298395358916798,0.0293789522940689,0.0248554157710998,0.0335769405746095,0.0306737789084892,0.023642518590898,0.0318756877592563,0.0253999856266117,0.0231593757087575,0.0314864933723933,0.0384773686356427,0.0404352165083314,0.0248443280003192,0.0244225773008488,0.0381150075338209,0.0324320383275894,0.0393185573393343,0.0230044174977881,0.0326911190170532,0.0273077865564735,0.0438613896557929,0.0373983952582006,0.0410185115578113,0.0324466907067708,NA,"FEDm_32",NA,NA
"FEDm_32_postpub",0.0354917352195174,0.0319512317439139,0.044230767562178,0.0262426989584574,0.0349545974044062,0.0549216531262459,0.024142857647471,0.024485613782283,0.0295548793245317,0.0496886416529074,0.038503459263119,0.0222624730624282,0.0324656192126658,0.0224481071164005,0.0393656486572958,0.0248190780176325,0.0254060226206905,0.0240185206510769,0.0469000192317185,0.0254695880262719,0.0435587542251534,0.0289884257444276,0.0407597103361687,0.0394091244528073,0.0292319334086334,0.0283950728964163,0.041288056696369,0.0313019349262496,0.0396635743038167,0.0200802007287463,NA,NA,NA,"FEDm_32"
"FEDm_32_premeet",0.042299085194871,0.0245731407614761,0.0432549719408288,0.0347811733750865,0.0575539044856411,0.0324020794827762,0.0369624346331276,0.0322050186431292,0.0262067524691865,0.0347525833662549,0.0471062591031584,0.0206214693950495,0.0364526018835362,0.0281951760426202,0.024186700071447,0.0317412054027258,0.0312286280155837,0.0249369259215884,0.0282751991021103,0.0195385615190487,0.0438199499489775,0.0296630266183443,0.0334795939650538,0.0289097905278456,0.0220074282380532,0.0380213202456337,0.0557927223296052,0.0302919894992525,0.0396842305900819,0.0210560772279061,"FEDm_32",NA,NA,NA
"FEDm_32_prepub",0.0370184641743668,0.0281799356945335,0.0480228785586001,0.0248037950400796,0.0480852114294081,0.0550681010274774,0.0190335943430708,0.0366564888987908,0.0341735062382078,0.0433150379598269,0.0393644170599659,0.0200788487041433,0.033628694484847,0.0299965144511632,0.0251355239622847,0.0205547989465523,0.0406695831171889,0.0276326481571184,0.0315488095666567,0.0198726123265074,0.0372849583764811,0.0393113789196647,0.0275522421580769,0.0280703400203499,0.030983909393124,0.0332333440450368,0.0558492987043892,0.0264824244070108,0.037048912768001,0.0213437270670761,NA,NA,"FEDm_32",NA
"FEDm_33_postmeet",0.0425577631438145,0.0313542911077663,0.0371591942873387,0.0255256530351965,0.0424581975655699,0.0532906911826213,0.0209123465825251,0.0217775161142365,0.0369641381043887,0.0447592574008422,0.0382826438890705,0.0250678660808447,0.0342994894883555,0.02525256565853,0.0384889478677416,0.0257653239721963,0.0247853755888387,0.0195620886772544,0.0447190077154509,0.0242293729063241,0.0378584388697622,0.0420286457592886,0.033794807037124,0.0341543719728012,0.0229305507710534,0.0323014900937339,0.05141812729276,0.0212303625263092,0.0490359989452225,0.0180354763630388,NA,"FEDm_33",NA,NA
"FEDm_33_postpub",0.0488648052352162,0.0197783027919035,0.0406062461541967,0.0217217174798973,0.0693567747549227,0.0448828724503268,0.0167723302509477,0.0477796679899547,0.025260464396847,0.0444947436241392,0.028294638914382,0.022786211127637,0.0320630043294224,0.0271891328000752,0.0245290575859067,0.0179982018835585,0.0610340802025382,0.0210899865857147,0.0271690851760026,0.0295917737319912,0.0275638457792635,0.0288188718464177,0.0261486231038202,0.0323537711256932,0.0241518628174675,0.0505296833067081,0.0473140938789592,0.0292358301209181,0.0365209182750065,0.0260994022801659,NA,NA,NA,"FEDm_33"
"FEDm_33_premeet",0.0351837789329227,0.0227521736861125,0.0451834917002494,0.0274029953516854,0.0466640945456496,0.0518100294216299,0.0196352402688553,0.0349826134386171,0.0278618718792338,0.0495207764105999,0.0384246425609438,0.0207723972359877,0.0381179888434951,0.0285045573658352,0.0329413988019992,0.0254572306898785,0.0438720474534397,0.0263337850927931,0.0367367633125021,0.0227815766615328,0.0398480923527719,0.0325237059144778,0.0254610900489917,0.0317740490157611,0.0259356407292859,0.0325282888682399,0.0530565573239105,0.022921400006826,0.0394984334720366,0.0215132886137358,"FEDm_33",NA,NA,NA
"FEDm_33_prepub",0.0635399667989853,0.0349006512443559,0.0382653206851395,0.0311317733393676,0.0475328430235786,0.0555087747461206,0.0236369239407192,0.0321443510723544,0.0416388490235245,0.0448947790254338,0.032745779265219,0.0242906824231907,0.0277175600935335,0.0305825088300639,0.0295389159265819,0.0197673137156527,0.0301649249008434,0.0290340825321683,0.034437890087992,0.0298318653481078,0.0440160527479029,0.0323424674157283,0.0237103102762077,0.0296844727735033,0.0232130541376143,0.0269315053166474,0.0378653197419749,0.0230593997410401,0.0375154600909922,0.0203562017354559,NA,NA,"FEDm_33",NA
"FEDm_34_postmeet",0.0668074028966915,0.0233961686403088,0.0431518925457332,0.0209238741780466,0.0538033833345014,0.0424220698635463,0.020286438469095,0.0339739561249029,0.0343766150970116,0.0425327934089252,0.0305184699200546,0.0249932548353805,0.0274988690522796,0.0239963960656973,0.0370563201471467,0.0221570110663411,0.0354968109256854,0.0241408791089981,0.0288446802353009,0.0288461284705442,0.0344619994422507,0.0351227676448866,0.0331107416550795,0.0326457303137041,0.0283263723004309,0.0409610385032649,0.0452839021148874,0.02780345210615,0.0334734729350447,0.0235871085981105,NA,"FEDm_34",NA,NA
"FEDm_34_postpub",0.035167200007344,0.0206603583175026,0.0541981306362495,0.0243137061645449,0.0419717699404109,0.0246508604198384,0.0585091568379406,0.0374319117006319,0.0289606986089407,0.0322794532962247,0.0289689562437427,0.024158784943865,0.0250646353309365,0.0222486133573291,0.0305584107196068,0.017450657726747,0.0291557954692858,0.0413122988169208,0.02647184958006,0.022032200605588,0.0256551923723161,0.0317609430319134,0.0357487732850643,0.0398624691650041,0.0214268144117699,0.0487416459021373,0.0464678844130135,0.0258104100275944,0.068971045636994,0.0299893730304831,NA,NA,NA,"FEDm_34"
"FEDm_34_premeet",0.0394438040470699,0.035933321745866,0.0312973015474731,0.0313062899962156,0.04120799383169,0.0634351625638482,0.0275241461026363,0.0381029675215658,0.0485095362829267,0.046918952232237,0.0349629534598054,0.0226692705972013,0.0336755250728868,0.0314666638251556,0.0314865924085978,0.0241366003143824,0.0291372910265767,0.0255018216629126,0.0355666499777113,0.0225932991608355,0.0424277130838967,0.0322147821820498,0.0210389535852493,0.0304460460596354,0.0178090430260747,0.0423704525999022,0.0406682577978058,0.0201140525504625,0.0358421182131932,0.0221924375241366,"FEDm_34",NA,NA,NA
"FEDm_34_prepub",0.0637348527700251,0.0238010197747052,0.0351483833509871,0.0255367752191456,0.050056774614316,0.0345226068476701,0.0273297900655403,0.023870234530054,0.0409049756923442,0.0374763473038403,0.031205534706387,0.0231042358286023,0.0461759896221575,0.0367393126253008,0.0358626704031844,0.027229869887529,0.0264205751871292,0.0270814376815466,0.0472987093934758,0.0283456932266878,0.0332693333129884,0.032940474212646,0.0325989831871058,0.0197145950598955,0.0293243138218442,0.026618497977838,0.0458601559997833,0.0247991828820559,0.0425894748674896,0.020439199947725,NA,NA,"FEDm_34",NA
"FEDm_35_postmeet",0.0539516603765249,0.019923788987808,0.0502757686746049,0.0235280052668423,0.0489109455657602,0.0204196039258349,0.0339109803282679,0.0342015880803383,0.0403445097081203,0.0310071761019366,0.0291338080899521,0.0194355906126437,0.0310725134095936,0.0273854859348975,0.0400368598030148,0.0196345904710523,0.0283420017642085,0.0373917048877952,0.0349181376799548,0.0218101122253154,0.0287990186874888,0.0373551776472536,0.0325801535927683,0.0354139348331448,0.026253655291587,0.0485527414789632,0.0414049893904163,0.023476321527974,0.0554548845949772,0.025074291060961,NA,"FEDm_35",NA,NA
"FEDm_35_postpub",0.0363663809111769,0.0231852836133085,0.0480764016269532,0.0313024423707174,0.0590724949443681,0.0347937700140505,0.0166780458426372,0.0233536624023007,0.0278526438274183,0.0335550868873526,0.0297819228427582,0.0217885949395378,0.0362389486279318,0.0320173345715901,0.0392880036811077,0.0278714091377,0.0341987467776757,0.0210162049182892,0.0266074353243006,0.0263480008397058,0.0328429688576297,0.0320734930813302,0.0437845294587631,0.0342947993247659,0.0271352837037546,0.0351834916417066,0.0497114703900977,0.0321748835608296,0.0464656909674058,0.0369405749128367,NA,NA,NA,"FEDm_35"
"FEDm_35_premeet",0.0588991161368054,0.027129661092839,0.0514692254100748,0.0234728194045238,0.0578795586079075,0.0414568764722641,0.0299153305832375,0.0212626347997487,0.0339091004311219,0.0344145927735498,0.0327711833711733,0.0220230893875819,0.0471202877531013,0.0316067310879307,0.0266781382010369,0.0320239369266328,0.0305636528508939,0.022981041808487,0.0341648784543842,0.0221627588830496,0.0286734939986221,0.0349053067992095,0.0290248861722368,0.0192484562336249,0.0285557512668006,0.026872995193104,0.0580834837827089,0.0295090285135892,0.0376515795331885,0.0255704040705712,"FEDm_35",NA,NA,NA
"FEDm_35_prepub",0.0414557399236207,0.0252130339459853,0.0432324288123503,0.0308633514779488,0.0529760043345413,0.0575662488921264,0.0190057946256738,0.0331230355066168,0.0429689876007761,0.0295507905434447,0.0310087004742675,0.0202186175394519,0.0285048642925274,0.0250228464680644,0.0353178677537594,0.0203209378468099,0.0404852332618673,0.038214797186021,0.0324936476291724,0.020125671087596,0.0448586901271817,0.0325459085223606,0.0351944520512165,0.0221068796546958,0.0329223339609536,0.0233683253367288,0.0453969641445286,0.0381961755895408,0.0349055859956846,0.0228360854144875,NA,NA,"FEDm_35",NA
"FEDm_36_postmeet",0.0542651304391474,0.0228747024232273,0.0292528304583163,0.0289569059916649,0.065217734810053,0.0221981779683501,0.0212265891660629,0.0284183305734752,0.0314485406447555,0.0340133451474503,0.029644359971385,0.0246981476280855,0.0280296640699713,0.0305754331467589,0.0375673917969217,0.0208868029650484,0.036356455500494,0.0363499663553349,0.0233314954188315,0.0287628786223292,0.0365244035464277,0.0318641455053674,0.0405308398671483,0.0327594217244196,0.0299463319831267,0.0334850643567415,0.0533974551970985,0.023454963144801,0.0450753197696756,0.0388871718075304,NA,"FEDm_36",NA,NA
"FEDm_36_postpub",0.0438903074019765,0.0217140019175561,0.0515996569725951,0.021226505616762,0.068889410218173,0.0538546875038922,0.0238239931102363,0.0389608089881578,0.0210489272731145,0.0472625636926007,0.0516584757591525,0.0201062641346665,0.0278987648578918,0.0296165409965641,0.0142865351047705,0.0222275928614655,0.046320522028498,0.0257648392097991,0.0346090687290081,0.0245413020019951,0.0224417662475642,0.0369837451306246,0.0308461875105522,0.0374946592456184,0.0242626263200547,0.0261859499190313,0.0482453897302659,0.0241664904229995,0.0285379013520362,0.0315345157423776,NA,NA,NA,"FEDm_36"
"FEDm_36_premeet",0.0273196100930495,0.0220995381256023,0.0452990409321016,0.0358534285682525,0.0492282838751838,0.0585399327023671,0.0165909457529129,0.0301958730025079,0.040909125279203,0.0277510085534299,0.0330904294028629,0.0227116987777915,0.0348856386687282,0.0334174121391203,0.036154867328289,0.0208941822828502,0.0408223487570469,0.0383018270200827,0.0322135523164505,0.0246593464455223,0.0501752133509566,0.0290291373107484,0.0355520794439617,0.0222789799165714,0.0274959343316093,0.0250980261815616,0.0498907804529728,0.0389334854990652,0.0295292710133477,0.0210790024758504,"FEDm_36",NA,NA,NA
"FEDm_36_prepub",0.0426931282889667,0.0227624703191206,0.0451921771266335,0.0219331413752765,0.0667664250505352,0.0354930299191077,0.0243956526963604,0.0292171901830466,0.0433242162598421,0.056125311415284,0.0332993572004854,0.0219392616085258,0.0299026165892749,0.0266132504637023,0.0177261220064108,0.0274168961552897,0.0385089140134196,0.03007386662614,0.0362268255944918,0.0398562436092632,0.0302404156482386,0.0234817595040346,0.0299110771731626,0.0324243932015505,0.0335623479818137,0.0290643296757162,0.0518541276543603,0.0292647760224582,0.0275081674610031,0.0232225091764853,NA,NA,"FEDm_36",NA
"FEDm_37_postmeet",0.0531286801880977,0.0242203547797006,0.0407489048672202,0.0218698634580656,0.0595789200877305,0.0428745397141279,0.0221941848682931,0.0447494204622041,0.0248950484375873,0.0470605079129955,0.0428389469439068,0.0240188435227659,0.0303838980931319,0.0291249764003006,0.0146438500485549,0.0201285896068208,0.0421213325741063,0.0272958516507755,0.0331556880599266,0.0239766357299086,0.032309259192883,0.0316556722713822,0.0350777851307634,0.0396122136375295,0.029019405817392,0.02739140337647,0.0511867846580257,0.0269540185633489,0.0301311026490674,0.0276533172969177,NA,"FEDm_37",NA,NA
"FEDm_37_postpub",0.0447399449291599,0.0297638812296441,0.0557959832484228,0.0255585294227157,0.0591038958744701,0.0533247257807543,0.0204985256937148,0.0256548892521776,0.0495658090287655,0.0288915372062218,0.0295722452802981,0.0224517765611329,0.0304365475600279,0.0313330953992715,0.027696451455628,0.0248626172407075,0.0447924109813259,0.0263137418016362,0.027298585511473,0.0242062596604857,0.0244010680634967,0.0369145581716793,0.0290018712172591,0.0432906389169908,0.0230968723694186,0.0244888491041961,0.0551295135923873,0.0285118661741257,0.0277737678732228,0.0255295413991905,NA,NA,NA,"FEDm_37"
"FEDm_37_premeet",0.0315608717431763,0.0337479902998692,0.0426252807472921,0.0235341849676089,0.0609909306277656,0.0333603056710832,0.0207398589335158,0.0314060706826626,0.0432831424501614,0.0500459354034341,0.0376984961858132,0.0186892685198652,0.0336367887216006,0.0283880768263581,0.020834649654008,0.0333883911763237,0.0342861402179525,0.0376445872874216,0.0365435864487277,0.0357127001929171,0.0265819647100499,0.0268636791380221,0.027349169819858,0.0288762160910533,0.0290974031300838,0.033532045786797,0.0574010239698732,0.0264003118597238,0.0345839016187131,0.0211970271182688,"FEDm_37",NA,NA,NA
"FEDm_37_prepub",0.0462583081543339,0.0242359791458783,0.053151374386052,0.0227069886581963,0.0555368954723109,0.0385462299408006,0.0285111647305682,0.0250384932900867,0.0351081821110342,0.0262009115149073,0.0260228279996716,0.0225372574720568,0.0351799268373043,0.0240688168796457,0.0323782518101726,0.0211751386840502,0.0209291298363179,0.0325734721822584,0.0313659922265574,0.0274153198958974,0.03498882069663,0.0340529552379283,0.0281694447006842,0.0284828914797852,0.0426526600320388,0.0307049223640648,0.0868855903029567,0.0336216870804107,0.032545624764022,0.0189547421133785,NA,NA,"FEDm_37",NA
"FEDm_38_postmeet",0.0495650666773964,0.0267674101135308,0.0412250382985452,0.0259228694409066,0.0427311997355748,0.0472656019048457,0.0249666396207877,0.0270231534831258,0.0483403084806077,0.0277891102577135,0.0335404445596151,0.021320816162387,0.0320815536079189,0.0313691666317062,0.0286228491740585,0.0266719343218635,0.0383987313447834,0.0284302700521152,0.0339314934088584,0.0291767512141397,0.0225197045396492,0.0344434394532161,0.0333693846561162,0.0424570367034528,0.0272779224600825,0.0257675905659794,0.0584070534055775,0.038330618388695,0.0301086340340951,0.0221782073026561,NA,"FEDm_38",NA,NA
"FEDm_38_postpub",0.0340418400360763,0.0271820097915514,0.0421349094835288,0.0243150111116252,0.0419638953735155,0.0353040091225008,0.025430404240816,0.0415917183823613,0.0262430713325545,0.0314928736984425,0.0271969653087621,0.0194765843390926,0.0310666536895426,0.0270073034406919,0.0187280740198989,0.0257849193563676,0.0444771710242411,0.0394098593265703,0.0233998025797666,0.0230732005969479,0.0320677494383471,0.0311562877230712,0.0518221019768419,0.0232984768759039,0.0290837223141271,0.0602959303113361,0.0438455337201775,0.0317956398261618,0.0399258935178076,0.0473883880413722,NA,NA,NA,"FEDm_38"
"FEDm_38_premeet",0.0407233014676847,0.0250682563370683,0.0564344578018499,0.0353160600233188,0.0546084392272963,0.0353188087414585,0.0281855264218066,0.020917445346794,0.036120165875119,0.0304452884008,0.0192035466127575,0.0212382343054386,0.0264006241110165,0.0272497721292904,0.0291901402599107,0.0217954594462628,0.0279135219959541,0.032975387692845,0.0305605448837889,0.0256758801757013,0.036356015153667,0.0327690315482484,0.0283607370236649,0.0241569321626804,0.032905547689041,0.0325132269685417,0.0816697503041243,0.0462555114423013,0.0404936681222982,0.0191787183292709,"FEDm_38",NA,NA,NA
"FEDm_38_prepub",0.0285883480190274,0.0259685911316524,0.0446206646041082,0.0192389929148107,0.0495979945641506,0.0298132058243505,0.0204209771083036,0.03643521599563,0.038564374106943,0.0360139973165655,0.0312800271961748,0.0184901830002301,0.0306165718765969,0.0225963045236572,0.0272769091433421,0.0190283270897875,0.0231101698403596,0.0401078424746746,0.0320087264121772,0.0293001968057378,0.0573188935056904,0.0282121856512949,0.0445935935404497,0.0335246863158111,0.0227054704104395,0.0482367413723272,0.0456787112980364,0.0306481674919785,0.0582523739248745,0.0277515565408181,NA,NA,"FEDm_38",NA
"FEDm_39_postmeet",0.0411868847431994,0.0267697658642214,0.0390398237072061,0.0243533308594241,0.0464826386475696,0.0363807820253666,0.0260643416946595,0.0465219477925469,0.0267321925997624,0.0311793067631548,0.025761075156143,0.0205533986212351,0.0317035308036276,0.028349787275786,0.0197075734887166,0.0206531705665356,0.043245679302624,0.041648395166901,0.0230998204910434,0.027168217220514,0.0414514907790059,0.028947125732974,0.0533775674016124,0.0255079825762659,0.0251039440236954,0.0518156231130856,0.0371217908617856,0.028302949246884,0.0372519575993557,0.0445179058750982,NA,"FEDm_39",NA,NA
