"series","quarter","dispersion","fed","news","dispersion_mean","fed_mean","news_mean","dispersion_sd","fed_sd","news_sd","dispersion_std","fed_std","news_std","period"
"CPROF",1998-01-01,6.6795,0.0196830934357446,0.0341508097629681,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.588280627223745,-0.791661087972,-0.141108976468783,"21"
"CPROF",1998-04-01,8.3993,0.0203193929171721,0.0444644539177082,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.446027066522133,-0.333659766328996,1.50224400429049,"22"
"CPROF",1998-07-01,9.085,0.0188414717380494,0.02718284776721,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.38930926993352,-1.39745106756316,-1.25136844865385,"23"
"CPROF",1998-10-01,8.1912,0.0197205992738496,0.0363221444617977,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.46324009477077,-0.764664800967518,0.204866635643809,"24"
"CPROF",1999-01-01,10.9712,0.0207292551678322,0.037551784537238,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.233291903847126,-0.0386454562862327,0.400794733697015,"25"
"CPROF",1999-04-01,5.7651,0.0189459036294414,0.0318770976476448,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.663915384698774,-1.32228214840592,-0.503397177035373,"26"
"CPROF",1999-07-01,7.2604,0.0201744687303104,0.0443960175851057,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.540231381141895,-0.437974591435857,1.49133951219369,"27"
"CPROF",1999-10-01,12.9667,0.0209916851546319,0.0379482642262479,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.0682337689593088,0.150248742595378,0.463968920140669,"28"
"CPROF",2000-01-01,8.7384,0.024688798079032,0.0331405954502281,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.417978350140044,2.81138969125669,-0.30207426450268,"29"
"CPROF",2000-04-01,7.1211,0.0223858868058082,0.0381971005213412,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.551753605241054,1.15377965455376,0.503617938579479,"30"
"CPROF",2000-07-01,16.7317,0.0226352821354439,0.0406281280170443,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,0.243188870906705,1.33329165152803,0.890972419830932,"31"
"CPROF",2000-10-01,9.5314,0.0216476098890963,0.0409615353577725,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.352385215103191,0.622376104084137,0.944096799436461,"32"
"CPROF",2001-01-01,11.0601,0.0230302969721854,0.0456257794731369,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.225938524648165,1.6176189574223,1.68728701959255,"33"
"CPROF",2001-04-01,7.5176,0.0212772273316107,0.0407017699025108,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.518957037722628,0.355778840070394,0.902706353072606,"34"
"CPROF",2001-07-01,13.2923,0.0231867384564993,0.050098545247597,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.0413017074612015,1.73022380571609,2.39996750938033,"35"
"CPROF",2001-10-01,29.5087,0.0225834615628035,0.0433398739633175,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,1.30004068221296,1.2959917770973,1.32305595083212,"36"
