"series","quarter","fed","news","fed_std","news_std","dispersion","f1_dispersion","dispersion_std","f1_dispersion_std","topic","variable_act","GB_nowcast","SPF_nowcast","GB_forecast1","SPF_forecast1","GB_now_error_abs","SPF_now_error_abs","GB_now_error_abs_std","SPF_now_error_abs_std","GB_SPF_now_gap_abs","GB_SPF_f1_gap_abs","GB_SPF_now_gap_abs_std","GB_SPF_f1_gap_abs_std","SPF_update_abs","GB_update_abs","SPF_update_abs_std","GB_update_abs_std","period"
"TBILL",2004-01-01,0.0354503391643828,0.0253120027966279,0.123837365820106,-1.00906271523985,0.07,0.14,-0.67345190774439,-0.601944346718799,"24",0.916129032258065,0.916129032258065,0.9503,0.916129032258065,1.1303,0,0.0341709677419355,0,-0.492838115725724,0.0341709677419355,0.214170967741936,-0.492838115725724,0.481569424419418,0.11,0.000483870967741939,-0.353410106801813,-0.803243410329018,"45"
"TBILL",2004-04-01,0.0362233993462924,0.044388232518436,0.322886475633428,1.1497173142657,0.13,0.3,0.0409096595207045,0.692721498418546,"24",1.07887096774194,1.07887096774194,1.0511,1.07887096774194,1.3651,0,0.0277709677419355,0,-0.556499717965546,0.0277709677419355,0.286229032258065,-0.556499717965546,1.03652389650509,0.0792000000000002,0.162741935483871,-0.460447474285024,-0.264990501618465,"46"
"TBILL",2004-07-01,0.0330470552361133,0.0424057349009787,-0.494965073815318,0.925366049496822,0.1805,0.47,0.642163978635493,2.06830395887697,"24",1.48828125,1.48828125,1.4581,1.48828125,1.834,0,0.03018125,0,-0.532524338215764,0.03018125,0.34571875,-0.532524338215764,1.49468337005869,0.093,0.409410282258065,-0.412489173269819,0.553273635415139,"47"
"TBILL",2004-10-01,0.0380441637410272,0.0331593596722804,0.791700599595257,-0.121008966956723,0.15,0.31,0.279030181942403,0.77363811373963,"24",2.01161290322581,2.01161290322581,1.9242,2.01161290322581,2.2871,0,0.0874129032258066,0,0.036766090407481,0.0874129032258066,0.275487096774194,0.036766090407481,0.95379498648426,0.0901999999999998,0.523331653225807,-0.422219843041021,0.931180949116553,"48"
"TBILL",2005-01-01,0.0418349593009257,0.0309653639545831,1.76776235951949,-0.369294619271503,0.051,0.2,-0.899666404045004,-0.116444654792295,"24",2.54360655737705,2.54360655737705,2.5029,2.54360655737705,2.9204,0,0.0407065573770491,0,-0.427827786389269,0.0407065573770491,0.376793442622951,-0.427827786389269,1.73400480834038,0.2158,0.531993654151242,0.0142702009814257,0.959915096829168,"49"
"TBILL",2005-04-01,0.0390074090570168,0.0357166513597346,1.03971896500369,0.168389425964994,0.13,0.25,0.0409096595207045,0.288138421813125,"24",2.86671875,2.86671875,3.0082,2.86671875,3.3967,0,0.14148125,0,0.574590713236153,0.14148125,0.52998125,0.574590713236153,2.91377919367462,0.0878000000000001,0.323112192622951,-0.430560417130621,0.267000050796813,"50"
"TBILL",2005-07-01,0.0386870738649071,0.0300905329418399,0.957238407443718,-0.468295718914526,0.182,0.23,0.66002301781712,0.126305191170957,"24",3.3634375,3.3634375,3.3947,3.3634375,3.8107,0,0.0312625,0,-0.521769008931107,0.0312625,0.4472625,-0.521769008931107,2.27672155764054,0.00200000000000022,0.49671875,-0.728735940833852,0.842898911405577,"51"
"TBILL",2005-10-01,0.0288370313748856,0.057994656333498,-1.57897059043649,2.68950145574962,0.125,0.3,-0.0186204710847201,0.692721498418546,"24",3.82622950819672,3.82622950819672,3.9137,3.82622950819672,4.2508,0,0.0874704918032787,0,0.0373389312063222,0.0874704918032787,0.424570491803279,0.0373389312063222,2.10195928066381,0.103,0.462792008196721,-0.377736781229816,0.730354937008105,"52"
"TBILL",2006-01-01,0.0390508861573041,0.0424370417948671,1.05091353731768,0.928908924493492,0.15,0.25,0.279030181942403,0.288138421813125,"24",4.39887096774194,4.39887096774194,4.3585,4.39887096774194,4.6061,0,0.0403709677419348,0,-0.431165938555902,0.0403709677419348,0.207229032258065,-0.431165938555902,0.428106176862413,0.1077,0.572641459545214,-0.361403156971012,1.09475461652423,"53"
"TBILL",2006-04-01,0.0392192389964424,0.045370878267477,1.09426136915433,1.26091937306053,0.2,0.2178,0.874331487996649,0.0275869204792347,"24",4.70825396825397,4.70825396825397,4.7944,4.70825396825397,4.9876,0,0.0861460317460319,0,0.0241643609958563,0.0861460317460319,0.279346031746031,0.0241643609958563,0.983514536051534,0.188300000000001,0.309383000512033,-0.081298877128581,0.221456689916819,"54"
"TBILL",2006-07-01,0.037364482726423,0.0494959784707684,0.616694947926868,1.72774033655492,0.1333,0.33,0.0801995457202847,0.935471344381798,"24",4.9068253968254,4.9068253968254,5.0705,4.9068253968254,5.195,0,0.163674603174603,0,0.795350779200135,0.163674603174603,0.288174603174603,0.795350779200135,1.05150769170058,0.0829000000000004,0.198571428571428,-0.447589089230222,-0.146134598033559,"55"
"TBILL",2006-10-01,0.0297980520274807,0.0359956371825055,-1.33152503588893,0.199961127055618,0.1,0.1883,-0.316271124111843,-0.211117094717963,"24",4.90354838709677,4.90354838709677,4.9876,4.90354838709677,4.9995,0,0.0840516129032256,0,0.00333091423111857,0.0840516129032256,0.0959516129032263,0.00333091423111857,-0.428895769107111,0.207400000000001,0.00327700972862299,-0.0149218083321742,-0.793977830421112,"56"
"TBILL",2007-01-01,0.0287871441200341,0.036277279100851,-1.5918156624006,0.23183340777683,0.1292,0.197,0.0313848386238367,-0.14071963938862,"24",4.97822580645161,4.97822580645161,4.9908,4.97822580645161,4.9793,0,0.012574193548387,0,-0.707663935783998,0.012574193548387,0.00107419354838711,-0.707663935783998,-1.15959327707487,0.00870000000000015,0.0746774193548392,-0.70545183816705,-0.557123790043873,"57"
"TBILL",2007-04-01,0.0318997577681651,0.0433076359771423,-0.790373562093747,1.02743055910932,0.13,0.2087,0.0409096595207045,-0.0460471994629518,"24",4.7375,4.7375,4.9765,4.7375,4.9405,0,0.239,0,1.54462194345876,0.239,0.203,1.54462194345876,0.395536326701062,0.00280000000000058,0.240725806451613,-0.725955749470651,-0.00629737899266557,"58"
"TBILL",2007-07-01,0.0285508706805156,0.0450111308327806,-1.65265182872922,1.22020820586377,0.17,0.23,0.517150704364101,0.126305191170957,"24",4.31492063492064,4.31492063492064,4.8322,4.31492063492064,4.8536,0,0.517279365079365,0,4.31270167021392,0.517279365079365,0.538679365079365,4.31270167021392,2.98076764103889,0.1083,0.422579365079365,-0.359318013448614,0.59695896566207,"59"
"TBILL",2007-10-01,0.0340351738848901,0.0391515537129785,-0.240542272031496,0.557103480661417,0.35,0.4,2.66023540615939,1.50188765162939,"24",3.4058064516129,3.4058064516129,3.9511,3.4058064516129,3.9141,0,0.545293548387097,0,4.59136226315302,0.545293548387097,0.508293548387097,4.59136226315302,2.74675157393268,0.9025,0.909114183307732,2.40071696236848,2.21092362055506,"60"
"TBILL",2008-01-01,0.0406341486510179,0.035651160402353,1.45857518818173,0.160978078284106,0.43,0.49,3.61271749584618,2.23013718951914,"24",2.0583606557377,2.0583606557377,2.4831,2.0583606557377,2.2502,0,0.424739344262295,0,3.39219448325747,0.424739344262295,0.191839344262295,3.39219448325747,0.309582646781421,1.431,1.3474457958752,4.23738088168268,3.66498549506222,"61"
"TBILL",2008-04-01,0.0369295028286396,0.0314128042499182,0.504695438100108,-0.318659604488607,0.2038,0.41,0.919574387256771,1.58280426695047,"24",1.62265625,1.62265625,1.5755,1.62265625,1.6719,0,0.04715625,0,-0.363671885399985,0.04715625,0.04924375,-0.363671885399985,-0.788615913878802,0.6747,0.435704405737705,1.6090574716972,0.640498196407632,"62"
"TBILL",2008-07-01,0.0321756661637898,0.0272334974803194,-0.719332106558612,-0.791614906608557,0.1989,0.3528,0.861234859263455,1.11996122731387,"24",1.49609375,1.49609375,1.7847,1.49609375,1.8846,0,0.28860625,0,2.03806153035083,0.28860625,0.38850625,2.03806153035083,1.8242108786563,0.1128,0.1265625,-0.343679437030612,-0.385007256673272,"63"
"TBILL",2008-10-01,0.0407718444422496,0.0216326448988635,1.49402938089674,-1.42544081861406,0.2285,0.39,1.21365323244757,1.4209710363083,"24",0.307096774193548,0.307096774193548,0.6932,0.307096774193548,0.7136,0,0.386103225806452,0,3.00787616994082,0.386103225806452,0.406503225806452,3.00787616994082,1.96281441005663,1.1914,1.18899697580645,3.40471356840419,3.13936885752813,"64"
"TBILL",2009-01-01,0.0313696447441064,0.0188301400855173,-0.926868142992567,-1.74258899264389,0.17,0.2039,0.517150704364101,-0.0848871748170721,"24",0.211803278688525,0.211803278688525,0.24,0.211803278688525,0.2888,0,0.0281967213114754,0,-0.552264693841135,0.0281967213114754,0.0769967213114754,-0.552264693841135,-0.574876679465683,0.4736,0.0952934955050238,0.910186867772722,-0.488734813587592,"65"
"TBILL",2009-04-01,0.0309960930157635,0.0205592404483298,-1.02305100266619,-1.54691367384738,0.07,0.11,-0.67345190774439,-0.844694192682052,"24",0.17031746031746,0.17031746031746,0.222,0.17031746031746,0.2898,0,0.0516825396825397,0,-0.318648314557476,0.0516825396825397,0.11948253968254,-0.318648314557476,-0.247672568953331,0.0668,0.0414858183710643,-0.503540440414629,-0.667229107937031,"66"
"TBILL",2009-07-01,0.0282893954323633,0.0217977876796746,-1.71997700806308,-1.40675227572949,0.0121,0.1,-1.36281082015521,-0.925610808003136,"24",0.15984375,0.15984375,0.2489,0.15984375,0.3372,0,0.08905625,0,0.053112666763855,0.08905625,0.17735625,0.053112666763855,0.198041239383504,0.0409,0.0104737103174603,-0.593549135798239,-0.770104471419744,"67"
"TBILL",2009-10-01,0.0319903261437388,0.0208476563471005,-0.767053832327505,-1.51427480906445,0.08,0.101,-0.554391646533541,-0.917519146471027,"24",0.0604838709677419,0.0604838709677419,0.1419,0.0604838709677419,0.2158,0,0.0814161290322581,0,-0.0228845741912258,0.0814161290322581,0.155316129032258,-0.0228845741912258,0.0282994654614505,0.1953,0.0993598790322581,-0.0569722027005811,-0.475245544083525,"68"
"TBILL",2010-01-01,0.0384466448299816,0.0326311027776941,0.895332249947715,-0.180789670539776,0.07,0.12,-0.67345190774439,-0.763777577360968,"24",0.10983606557377,0.10983606557377,0.128,0.10983606557377,0.2444,0,0.0181639344262295,0,-0.652062082598234,0.0181639344262295,0.134563934426229,-0.652062082598234,-0.131523356307928,0.0878,0.0493521946060286,-0.430560417130621,-0.641134257723529,"69"
"TBILL",2010-04-01,0.0304442490129384,0.0221053893911547,-1.1651409202284,-1.37194222985204,0.05,0.12,-0.911572430166089,-0.763777577360968,"24",0.14828125,0.14828125,0.1818,0.14828125,0.3187,0,0.03351875,0,-0.499325807360232,0.03351875,0.17041875,-0.499325807360232,0.144612151661719,0.0626,0.0384451844262295,-0.51813644507143,-0.67731569481955,"70"
"TBILL",2010-07-01,0.0348677171022375,0.0303496446338942,-0.0261773491289254,-0.438973093092997,0.05,0.09,-0.911572430166089,-1.00652742332422,"24",0.15484375,0.15484375,0.1839,0.15484375,0.2524,0,0.02905625,0,-0.543714854234483,0.02905625,0.09755625,-0.543714854234483,-0.416537672356818,0.1348,0.0065625,-0.267224174542604,-0.783078990351852,"71"
"TBILL",2010-10-01,0.0369315700115391,0.0343827691124377,0.505227700562432,0.0174393483464285,0.038,0.0623,-1.05444474361911,-1.23066644776362,"24",0.139516129032258,0.139516129032258,0.159,0.139516129032258,0.2153,0,0.0194838709677419,0,-0.638932508365801,0.0194838709677419,0.0757838709677419,-0.638932508365801,-0.584217434407482,0.0934,0.0153276209677419,-0.411099077588219,-0.754002766189089,"72"
"TBILL",2011-01-01,0.0293186658992598,0.0233288490173141,-1.45495835235274,-1.23348823520131,0.045,0.05,-0.971102560771513,-1.33019388460856,"24",0.126774193548387,0.126774193548387,0.1711,0.126774193548387,0.2028,0,0.0443258064516129,0,-0.391826662171811,0.0443258064516129,0.0760258064516129,-0.391826662171811,-0.582354170668274,0.0442,0.012741935483871,-0.582080846425037,-0.76258016871669,"73"
"TBILL",2011-04-01,0.0327471315465307,0.0265817164404193,-0.572190036140865,-0.865374339843838,0.05,0.09,-0.911572430166089,-1.00652742332422,"24",0.0452380952380952,0.0452380952380952,0.1277,0.0452380952380952,0.193,0,0.0824619047619048,0,-0.0124821119204713,0.0824619047619048,0.147761904761905,-0.0124821119204713,-0.0298793181364952,0.0751,0.0815360983102918,-0.474695955021426,-0.534371738189357,"74"
"TBILL",2011-07-01,0.0358717492918633,0.0327997628397818,0.232342903557291,-0.161703091109782,0.05,0.13,-0.911572430166089,-0.682860962039883,"24",0.025,0.025,0.0919,0.025,0.1406,0,0.0669,0,-0.167278329271469,0.0669,0.1156,-0.167278329271469,-0.277573909966913,0.1011,0.0202380952380952,-0.384339735717416,-0.737713424472559,"75"
"TBILL",2011-10-01,0.0303861621523791,0.0296169437145628,-1.18009724336692,-0.521889902930149,0.07,0.09,-0.67345190774439,-1.00652742332422,"24",0.0147540983606557,0.0147540983606557,0.0873,0.0147540983606557,0.1239,0,0.0725459016393443,0,-0.111117837951297,0.0725459016393443,0.109145901639344,-0.111117837951297,-0.327280084738301,0.0533,0.0102459016393443,-0.550456169668634,-0.770860173048449,"76"
"TBILL",2012-01-01,0.0336863972145642,0.0270390956146739,-0.330345999317684,-0.813614582193002,0.05,0.0791,-0.911572430166089,-1.0947265340242,"24",0.0706451612903226,0.0706451612903226,0.0588,0.0706451612903226,0.0574,0,0.0118451612903226,0,-0.714915711039138,0.0118451612903226,0.0132451612903226,-0.714915711039138,-1.06585868923445,0.0651,0.0558910629296668,-0.50944834706143,-0.619443102307807,"77"
"TBILL",2012-04-01,0.0348387544541836,0.0261145891770935,-0.0336347107262264,-0.918237249444506,0.03,0.03,-1.14969295258779,-1.49202711525072,"24",0.08828125,0.08828125,0.0847,0.08828125,0.0895,0,0.00358125000000001,0,-0.797117872525028,0.00358125000000001,0.00121874999999999,-0.797117872525028,-1.15847997699069,0.0273,0.0176360887096774,-0.640812388972644,-0.746344968220978,"78"
"TBILL",2012-07-01,0.0362878013983928,0.0329778646884286,0.339468847149511,-0.141548022750682,0.0175,0.0255,-1.29851827910135,-1.52843959214521,"24",0.101587301587302,0.101587301587302,0.102,0.101587301587302,0.1183,0,0.000412698412698406,0,-0.828635852341771,0.000412698412698406,0.0167126984126984,-0.828635852341771,-1.0391534863386,0.0125,0.0133060515873016,-0.692245929191849,-0.760708846422618,"79"
"TBILL",2012-10-01,0.0335947815932635,0.0295877427088082,-0.353935376046235,-0.52519446305465,0.01,0.0208,-1.38781347500949,-1.56647040134612,"24",0.089672131147541,0.089672131147541,0.1015,0.089672131147541,0.1147,0,0.011827868852459,0,-0.715087721086173,0.011827868852459,0.025027868852459,-0.715087721086173,-0.975114283333548,0.0168,0.0119151704397606,-0.677302400614648,-0.765322767003805,"80"
"TBILL",2013-01-01,0.0336726646064946,0.0294626860487206,-0.33388189920704,-0.53934662122693,0.0204,0.04,-1.2639908033502,-1.41111049992964,"24",0.0863333333333333,0.0863333333333333,0.0944,0.0863333333333333,0.107,0,0.00806666666666667,0,-0.75250087069484,0.00806666666666667,0.0206666666666667,-0.75250087069484,-1.00870203888773,0.0203,0.00333879781420765,-0.665139063400646,-0.793772863001533,"81"
"TBILL",2013-04-01,0.0330560367488018,0.0324399293468918,-0.492652495639337,-0.202423997165443,0.03,0.02,-1.14969295258779,-1.57294373057181,"24",0.0515625,0.0515625,0.094,0.0515625,0.1011,0,0.0424375,0,-0.410609883145166,0.0424375,0.0495375,-0.410609883145166,-0.786353601155448,0.013,0.0347708333333333,-0.690508309589849,-0.689504489066991,"82"
"TBILL",2013-07-01,0.0393978402182008,0.0449890050555709,1.14024797541666,1.21770432083647,0.0493,0.05,-0.919906648450848,-1.33019388460856,"24",0.0321875,0.0321875,0.0652,0.0321875,0.0815,0,0.0330125,0,-0.504361539568655,0.0330125,0.0493125,-0.504361539568655,-0.788086436432911,0.0359,0.019375,-0.61092533181824,-0.740576539620545,"83"
"TBILL",2013-10-01,0.0446824405992177,0.0305026678768493,2.50093764250328,-0.42165606945892,0.02,0.05,-1.26875321379864,-1.33019388460856,"24",0.0601612903225806,0.0601612903225806,0.0594,0.0601612903225806,0.0932,0,0.000761290322580647,0,-0.825168364918186,0.000761290322580647,0.0330387096774194,-0.825168364918186,-0.913418871850728,0.0221,0.0279737903225806,-0.658883632833446,-0.712052078193476,"84"
"TBILL",2014-01-01,0.0392017116566922,0.0372078409300321,1.0897483940247,0.33714133928909,0.04,0.0404,-1.03063269137694,-1.4078738353168,"24",0.049344262295082,0.049344262295082,0.0712,0.049344262295082,0.083,0,0.021855737704918,0,-0.615339252617681,0.021855737704918,0.033655737704918,-0.615339252617681,-0.908666836591913,0.022,0.0108170280274987,-0.659231156753845,-0.768965595786098,"85"
"TBILL",2014-04-01,0.0376681227344382,0.0236847055019404,0.694876795489933,-1.19321739114122,0.02,0.03,-1.26875321379864,-1.49202711525072,"24",0.033015873015873,0.033015873015873,0.0587,0.033015873015873,0.0754,0,0.025684126984127,0,-0.577257784568899,0.025684126984127,0.042384126984127,-0.577257784568899,-0.841445232776598,0.0243,0.016328389279209,-0.651238106584645,-0.750682953049454,"86"
"UNEMP",1993-01-01,0.0273437461410889,0.0293526823191634,-0.0165467643413515,0.0388060405700244,0.1,0.1,-0.320205916129138,-1.41665833824422,"16",7,7,7.1455,7,7.0182,0,0.1455,-0.883603657929992,0.438870922409935,0.1455,0.0182000000000002,0.842164010414964,-1.08304827713304,0.200699999999999,0.3,0.285760537422735,1.0574621709246,"1"
"UNEMP",1993-04-01,0.0266091315822724,0.0303939202908495,-0.245755392327973,0.204966594680641,0.1,0.15,-0.320205916129138,-0.782562608714078,"16",7,7,6.9583,7,6.8444,0,0.0416999999999996,-0.883603657929992,-0.739347159058941,0.0416999999999996,0.1556,-0.597714500803305,0.171631525356759,0.0598999999999998,0,-0.62966482832946,-1.09092616367538,"2"
"UNEMP",1993-07-01,0.0264727818265767,0.0297231087415588,-0.288298165343093,0.0979186174027378,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",6.7,6.8,6.9029,6.7,6.8071,0.0999999999999996,0.2029,0.731258199666194,1.09040963027422,0.1029,0.1071,0.251231211013247,-0.271250355434764,0.0584999999999996,0.2,-0.638767069182112,0.34133272605794,"3"
"UNEMP",1993-10-01,0.0242291593120403,0.0292079188351791,-0.988335527936754,0.0157047117980203,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",6.5,6.6,6.7059,6.5,6.6312,0.0999999999999996,0.2059,0.731258199666194,1.12446217598141,0.1059,0.1312,0.292846196886609,-0.0511791528146474,0.1012,0.100000000000001,-0.36114872317629,-0.374796718808715,"4"
"UNEMP",1994-01-01,0.0249339539396062,0.0260533122888246,-0.76843107919158,-0.487706790660388,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",6.6,6.5,6.6696,6.6,6.5393,0.0999999999999996,0.0696000000000003,0.731258199666194,-0.42265848398204,0.1696,0.0606999999999998,1.17647106359762,-0.694955907367276,0.0384000000000002,0,-0.769449241423721,-1.09092616367538,"5"
"UNEMP",1994-04-01,0.0288654253311343,0.0220479804281023,0.458235548641989,-1.12687687422623,0.1,0.3,-0.320205916129138,1.11972457987634,"16",6.2,6.3,6.4441,6.3,6.3441,0.0999999999999996,0.2441,0.731258199666194,1.55806459131966,0.1441,0.0441000000000003,0.822743683674059,-0.846540221205195,0.0952000000000002,0.3,-0.400158326830505,1.0574621709246,"6"
"UNEMP",1994-07-01,0.0247734131143403,0.025914801136846,-0.818521758519121,-0.509810373500342,0,0.1,-1.8731134211822,-1.41665833824422,"16",6,6.1,6.0966,6,6.0379,0.0999999999999996,0.0965999999999996,0.731258199666194,-0.116185572617314,0.00340000000000007,0.0378999999999996,-1.12899915378653,-0.903156049265149,0.2475,0.2,0.590035445925604,0.34133272605794,"7"
"UNEMP",1994-10-01,0.026379515538528,0.0218322848783429,-0.317398375330042,-1.16129752833393,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",5.6,5.6,5.8407,5.5,5.8,0,0.2407,-0.883603657929992,1.51947170618486,0.2407,0.3,2.16274622879626,1.49023242404328,0.1972,0.4,0.263004935291112,1.77359161579126,"8"
"UNEMP",1995-01-01,0.0223219991736862,0.0268708696636865,-1.58339255943256,-0.357241142923495,0.1,0.3,-0.320205916129138,1.11972457987634,"16",5.5,5.5,5.5345,5.5,5.4655,0,0.0345000000000004,-0.883603657929992,-0.821073268756195,0.0345000000000004,0.0345000000000004,-0.697590466899359,-0.934203438846403,0.265499999999999,0,0.707064256888235,-1.09092616367538,"9"
"UNEMP",1995-04-01,0.0256160194056306,0.0245486080713201,-0.555618403771161,-0.727827198628476,0.2,0.2,1.23270158892392,-0.14846687918394,"16",5.7,5.8,5.6186,6,5.6176,0.0999999999999996,0.0814000000000004,0.731258199666194,-0.288718470867082,0.1814,0.3824,1.34015667469951,2.24267504213032,0.1531,0.3,-0.0237156515673491,1.0574621709246,"10"
"UNEMP",1995-07-01,0.0236656937010429,0.0286869850819531,-1.16414361404717,-0.0674257957753779,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",5.6,5.7,5.7388,5.8,5.7347,0.100000000000001,0.138800000000001,0.731258199666208,0.362820236997211,0.0388000000000002,0.0652999999999997,-0.637942320480879,-0.652950615580864,0.1212,0.3,-0.231116710995583,1.0574621709246,"11"
"UNEMP",1995-10-01,0.0283305250573941,0.0224055456761615,0.291340193271957,-1.06981668110629,0.1,0.1,-0.320205916129138,-1.41665833824422,"16",5.5,5.6,5.6045,5.6,5.6477,0.0999999999999996,0.1045,0.731258199666194,-0.0265138689217035,0.00450000000000017,0.0477000000000007,-1.11374032563296,-0.813666514589737,0.1302,0.2,-0.172602305514262,0.34133272605794,"12"
"UNEMP",1996-01-01,0.0232634917932847,0.0288111640483123,-1.28963547415865,-0.0476093403442249,0.1,0.25,-0.320205916129138,0.485628850346198,"16",5.6,5.6,5.7517,5.6,5.7706,0,0.1517,-0.883603657929992,0.509246183538131,0.1517,0.1706,0.928168314553239,0.308605302921153,0.103999999999999,0,-0.342944241470999,-1.09092616367538,"13"
"UNEMP",1996-04-01,0.0287317834540338,0.020387175042702,0.416537666502118,-1.39190787637182,0.1,0.1,-0.320205916129138,-1.41665833824422,"16",5.4,5.5,5.5325,5.5,5.535,0.0999999999999996,0.132499999999999,0.731258199666194,0.291309891012091,0.0324999999999998,0.0350000000000001,-0.725333790814941,-0.929637646260926,0.2381,0.0999999999999996,0.528920400200668,-0.374796718808721,"14"
"UNEMP",1996-07-01,0.0272912175964198,0.0260987884532865,-0.0329363056446609,-0.480449713132199,0.15,0.2,0.456247836397391,-0.14846687918394,"16",5.3,5.3,5.4232,5.4,5.4205,0,0.1232,-0.883603657929992,0.185746999319798,0.1232,0.0204999999999993,0.532825948756314,-1.06204563123984,0.111800000000001,0.2,-0.292231756720513,0.34133272605794,"15"
"UNEMP",1996-10-01,0.0265889033964841,0.0269895975022392,-0.252066830966834,-0.33829457741329,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",5.3,5.3,5.2361,5.2,5.275,0,0.0638999999999994,-0.883603657929992,-0.487358320825717,0.0638999999999994,0.0750000000000002,-0.289763605340443,-0.564374239422554,0.184399999999999,0.100000000000001,0.179784447495455,-0.374796718808715,"16"
"UNEMP",1997-01-01,0.0273397138588932,0.0300659042327357,-0.0178048851594426,0.15262185557637,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",5.3,5.3,5.3237,5.1,5.3053,0,0.0236999999999998,-0.883603657929992,-0.943662433302096,0.0236999999999998,0.2053,-0.847404416043464,0.625471308353439,0.0486999999999993,0.0999999999999996,-0.702482755150661,-0.374796718808721,"17"
"UNEMP",1997-04-01,0.028364335170207,0.0183481016277011,0.301889357424672,-1.71730281751109,0.1,0.3,-0.320205916129138,1.11972457987634,"16",4.9,4.9,5.04,4.8,5.0475,0,0.14,-0.883603657929992,0.376441255280076,0.14,0.2475,0.76586986964713,1.01082420256792,0.2653,0.199999999999999,0.705763936766431,0.341332726057934,"18"
"UNEMP",1997-07-01,0.02830185095081,0.0267374312268788,0.282393525185949,-0.378535222857714,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",4.9,4.8,4.8656,4.7,4.8861,0.100000000000001,0.0344000000000007,0.731258199666208,-0.822208353613099,0.0655999999999999,0.1861,-0.266181780012199,0.450144873071016,0.181900000000001,0,0.163530445972876,-1.09092616367538,"19"
"UNEMP",1997-10-01,0.0301907624890205,0.0264675889572238,0.871756772708414,-0.421596600052526,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",4.7,4.6,4.7763,4.6,4.7684,0.100000000000001,0.0762999999999998,0.731258199666208,-0.346607798569316,0.1763,0.1684,1.2694111987148,0.288515815545041,0.1098,0.100000000000001,-0.305234957938588,-0.374796718808715,"20"
"UNEMP",1998-01-01,0.0238827365807811,0.0240332315081577,-1.0964236102955,-0.810070890886463,0.1,0.3,-0.320205916129138,1.11972457987634,"16",4.7,4.6,4.6812,4.6,4.6781,0.100000000000001,0.0188000000000006,0.731258199666208,-0.999281591290502,0.0811999999999999,0.0781000000000001,-0.0497838534707254,-0.536066325392582,0.0872000000000002,0,-0.452171131702789,-1.09092616367538,"21"
"UNEMP",1998-04-01,0.0232943547142461,0.0198163122132686,-1.2800058695118,-1.48300605626839,0.2,0.3,1.23270158892392,1.11972457987634,"16",4.4,4.3,4.5241,4.3,4.5621,0.100000000000001,0.124099999999999,0.731258199666208,0.195962763031952,0.2241,0.2621,1.932476640297,1.14414534606393,0.154,0.3,-0.0178642110192193,1.0574621709246,"22"
"UNEMP",1998-07-01,0.0276111659145619,0.0226184289428329,0.0668914395965267,-1.03584481058978,0.05,0.2,-1.09665966865567,-0.14846687918394,"16",4.5,4.5,4.4894,4.5,4.4972,0,0.0106000000000002,-0.883603657929992,-1.09235854955683,0.0106000000000002,0.00279999999999969,-1.02912318769046,-1.22367468876582,0.0727000000000002,0.2,-0.546444340533803,0.34133272605794,"23"
"UNEMP",1998-10-01,0.0286793092065342,0.0236672164078697,0.400165066572461,-0.868479509790578,0,0.2,-1.8731134211822,-0.14846687918394,"16",4.4,4.5,4.5909,4.4,4.6606,0.0999999999999996,0.1909,0.731258199666194,0.954199447445452,0.0909000000000004,0.260599999999999,0.0847712675198125,1.13044796830748,0.0937000000000001,0,-0.409910727744059,-1.09092616367538,"24"
"UNEMP",1999-01-01,0.0262749775352547,0.0216290229723093,-0.350015496805772,-1.19373402398097,0.1,0.3,-0.320205916129138,1.11972457987634,"16",4.3,4.3,4.3697,4.2,4.3879,0,0.0697000000000001,-0.883603657929992,-0.421523399125137,0.0697000000000001,0.1879,-0.209307965985271,0.466581726378745,0.2909,0.100000000000001,0.872204912357739,-0.374796718808715,"25"
"UNEMP",1999-04-01,0.0240896929755075,0.0227204957684205,-1.03185071187009,-1.01955700630572,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",4.3,4.2,4.2824,4.1,4.2784,0.0999999999999996,0.0175999999999998,0.731258199666194,-1.01290260957339,0.0823999999999998,0.178400000000001,-0.0331378591213832,0.379831667254639,0.1055,0,-0.333191840557439,-1.09092616367538,"26"
"UNEMP",1999-07-01,0.0278306948327948,0.0230055525954834,0.135387117428733,-0.974067692982771,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",4.2,4.2,4.2865,4.1,4.3,0,0.0865,-0.883603657929992,-0.230829143164858,0.0865,0.2,0.0237359549055454,0.577073906947354,0.00809999999999977,0.100000000000001,-0.966447739877499,-0.374796718808715,"27"
"UNEMP",1999-10-01,0.0231912977583409,0.0274962126583813,-1.31216088629444,-0.257449028792825,0.1,0.2,-0.320205916129138,-0.14846687918394,"16",4.1,4.1,4.1429,4.1,4.2048,0,0.0429000000000004,-0.883603657929992,-0.725726140776056,0.0429000000000004,0.1048,-0.581068506453951,-0.29225300132797,0.1571,0,0.00229075086878999,-1.09092616367538,"28"
